player_id,player_name,player_url,player_category,Season,Age,Squad,Country,Competition,LgRank,Matches Played,Starts,Minutes,90s Played,Goals Against,Goals Against/90,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Matches
76f595c5,Phillip Diestel,https://fbref.com/en/players/76f595c5/Phillip-Diestel,DI,1 Season,1 Club,,1 League,,1,1,90,1.0,2,2.00,8,6,75.0,0,0,1,0,0.0,0,0,0,0,,,
953beeef,Javier Díez,https://fbref.com/en/players/953beeef/Javier-Diez,DI,2014-2015,35,Astorga,ESP,Copa del Rey,66th,1,1,90,1.0,,,,0,,0,0,1,0,0.0,0,0,0,0,,Matches
953beeef,Javier Díez,https://fbref.com/en/players/953beeef/Javier-Diez,DI,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,0,,0,0,1,0,0.0,0,0,0,0,,,
17e1de5d,Manu Diez,https://fbref.com/en/players/17e1de5d/Manu-Diez,DI,2014-2015,29,Gimnastica,ESP,Copa del Rey,66th,1,1,90,1.0,,,,0,,0,0,1,0,0.0,0,0,0,0,,Matches
17e1de5d,Manu Diez,https://fbref.com/en/players/17e1de5d/Manu-Diez,DI,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,0,,0,0,1,0,0.0,0,0,0,0,,,
19b98a87,Pablo Díez,https://fbref.com/en/players/19b98a87/Pablo-Diez,DI,2021-2022,19,UD Llanera,ESP,Copa del Rey,Rd2,2,2,180,2.0,7,3.50,14,7,50.0,1,0,1,0,0.0,0,0,0,0,,Matches
19b98a87,Pablo Díez,https://fbref.com/en/players/19b98a87/Pablo-Diez,DI,3 Seasons,2 Clubs,,1 League,,2,2,180,2.0,7,3.50,14,7,50.0,1,0,1,0,0.0,0,0,0,0,,,
19b98a87,Pablo Díez,https://fbref.com/en/players/19b98a87/Pablo-Diez,DI,UD Llanera (1 Season),,1 League,,2,2,180,2.0,7,3.50,14,7,50.0,1,0,1,0,0.0,0,0,0,0,,,,
9a57ab15,Djeffrey Diolot Dompeydant,https://fbref.com/en/players/9a57ab15/Djeffrey-Diolot-Dompeydant,DI,2017-2018,24,Avallon,FRA,Coupe de France,33rd,3,3,330,3.7,,,,0,,1,0,2,1,33.3,0,0,0,0,,Matches
9a57ab15,Djeffrey Diolot Dompeydant,https://fbref.com/en/players/9a57ab15/Djeffrey-Diolot-Dompeydant,DI,2024-2025,31,US Marignane,FRA,Coupe de France,Rd7,1,1,90,1.0,1,1.00,,,,0,0,1,0,0.0,0,0,0,0,,Matches
9a57ab15,Djeffrey Diolot Dompeydant,https://fbref.com/en/players/9a57ab15/Djeffrey-Diolot-Dompeydant,DI,5 Seasons,3 Clubs,,1 League,,4,4,420,4.7,1,1.00,,0,,1,0,3,1,25.0,0,0,0,0,,,
9a57ab15,Djeffrey Diolot Dompeydant,https://fbref.com/en/players/9a57ab15/Djeffrey-Diolot-Dompeydant,DI,Avallon (1 Season),,1 League,,3,3,330,3.7,,,,0,,1,0,2,1,33.3,0,0,0,0,,,,
9a57ab15,Djeffrey Diolot Dompeydant,https://fbref.com/en/players/9a57ab15/Djeffrey-Diolot-Dompeydant,DI,US Marignane (1 Season),,1 League,,1,1,90,1.0,1,1.00,,,,0,0,1,0,0.0,0,0,0,0,,,,
2fd744d9,Sérigné Diop,https://fbref.com/en/players/2fd744d9/Serigne-Diop,DI,2023-2024,23,Toulouse Métropole FC,FRA,Coupe de France,Rd7,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,Matches
2fd744d9,Sérigné Diop,https://fbref.com/en/players/2fd744d9/Serigne-Diop,DI,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,,
93349c36,Yoann Djidonou,https://fbref.com/en/players/93349c36/Yoann-Djidonou,DJ,2017-2018,31,Romorantin,FRA,Coupe de France,65th,2,2,180,2.0,,,,0,,1,0,1,0,0.0,0,0,0,0,,Matches
93349c36,Yoann Djidonou,https://fbref.com/en/players/93349c36/Yoann-Djidonou,DJ,2020-2021,34,SO Romorantin,FRA,Coupe de France,17th,4,4,390,4.3,,,0,0,,2,1,1,2,50.0,0,0,0,0,,Matches
93349c36,Yoann Djidonou,https://fbref.com/en/players/93349c36/Yoann-Djidonou,DJ,2023-2024,37,SO Romorantin,FRA,Coupe de France,R32,4,4,360,4.0,4,1.00,6,3,33.3,3,0,1,3,75.0,1,0,1,0,100.0,Matches
93349c36,Yoann Djidonou,https://fbref.com/en/players/93349c36/Yoann-Djidonou,DJ,4 Seasons,1 Club,,1 League,,10,10,930,10.3,4,1.00,6,3,33.3,6,1,3,5,50.0,1,0,1,0,100.0,,
fc7f2730,René Dolivet,https://fbref.com/en/players/fc7f2730/Rene-Dolivet,DO,2017-2018,26,Bergerac Foot,FRA,Coupe de France,65th,2,2,180,2.0,,,,0,,1,0,1,1,50.0,0,0,0,0,,Matches
fc7f2730,René Dolivet,https://fbref.com/en/players/fc7f2730/Rene-Dolivet,DO,2018-2019,27,Lège-Cap,FRA,Coupe de France,65th,2,2,180,2.0,,,,,,1,0,1,0,0.0,0,0,0,0,,Matches
fc7f2730,René Dolivet,https://fbref.com/en/players/fc7f2730/Rene-Dolivet,DO,2021-2022,30,Limens JSA,FRA,Coupe de France,Rd7,1,1,120,1.3,,,,,,0,1,0,0,0.0,0,0,0,0,,Matches
fc7f2730,René Dolivet,https://fbref.com/en/players/fc7f2730/Rene-Dolivet,DO,3 Seasons,3 Clubs,,1 League,,5,5,480,5.3,,,,0,,2,1,2,1,20.0,0,0,0,0,,,
fc7f2730,René Dolivet,https://fbref.com/en/players/fc7f2730/Rene-Dolivet,DO,Bergerac Foot (1 Season),,1 League,,2,2,180,2.0,,,,0,,1,0,1,1,50.0,0,0,0,0,,,,
fc7f2730,René Dolivet,https://fbref.com/en/players/fc7f2730/Rene-Dolivet,DO,Lège-Cap (1 Season),,1 League,,2,2,180,2.0,,,,,,1,0,1,0,0.0,0,0,0,0,,,,
fc7f2730,René Dolivet,https://fbref.com/en/players/fc7f2730/Rene-Dolivet,DO,Limens JSA (1 Season),,1 League,,1,1,120,1.3,,,,,,0,1,0,0,0.0,0,0,0,0,,,,
453245c3,Marc Dolz,https://fbref.com/en/players/453245c3/Marc-Dolz,DO,2025-2026,20,Torrent CF,ESP,Copa del Rey,Rd2,1,1,90,1.0,4,4.00,9,5,55.6,0,0,1,0,0.0,0,0,0,0,,Matches
453245c3,Marc Dolz,https://fbref.com/en/players/453245c3/Marc-Dolz,DO,1 Season,1 Club,,1 League,,1,1,90,1.0,4,4.00,9,5,55.6,0,0,1,0,0.0,0,0,0,0,,,
17038ae0,Joaquin Domingo,https://fbref.com/en/players/17038ae0/Joaquin-Domingo,DO,2023-2024,23,Foggia,ITA,Coppa Italia,Pre,1,1,90,1.0,,,0,0,,0,0,1,0,0.0,0,0,0,0,,Matches
17038ae0,Joaquin Domingo,https://fbref.com/en/players/17038ae0/Joaquin-Domingo,DO,1 Season,1 Club,,1 League,,1,1,90,1.0,,,0,0,,0,0,1,0,0.0,0,0,0,0,,,
557fcc50,Iago Domínguez,https://fbref.com/en/players/557fcc50/Iago-Dominguez,DO,2021-2022,19,Arenteiro,ESP,Copa del Rey,Rd2,2,2,210,2.3,4,1.71,7,3,42.9,1,0,1,0,0.0,0,0,0,0,,Matches
557fcc50,Iago Domínguez,https://fbref.com/en/players/557fcc50/Iago-Dominguez,DO,2024-2025,22,Compostela,ESP,Copa del Rey,Rd1,1,1,90,1.0,1,1.00,2,1,50.0,0,0,1,0,0.0,0,0,0,0,,Matches
557fcc50,Iago Domínguez,https://fbref.com/en/players/557fcc50/Iago-Dominguez,DO,2 Seasons,2 Clubs,,1 League,,3,3,300,3.3,5,1.50,9,4,44.4,1,0,2,0,0.0,0,0,0,0,,,
557fcc50,Iago Domínguez,https://fbref.com/en/players/557fcc50/Iago-Dominguez,DO,Arenteiro (1 Season),,1 League,,2,2,210,2.3,4,1.71,7,3,42.9,1,0,1,0,0.0,0,0,0,0,,,,
557fcc50,Iago Domínguez,https://fbref.com/en/players/557fcc50/Iago-Dominguez,DO,Compostela (1 Season),,1 League,,1,1,90,1.0,1,1.00,2,1,50.0,0,0,1,0,0.0,0,0,0,0,,,,
bed6bdaf,Toni Domínguez,https://fbref.com/en/players/bed6bdaf/Toni-Dominguez,DO,2025-2026,,Atlètic Sant Just,ESP,Copa del Rey,Rd1,1,1,90,1.0,2,2.00,,,,0,0,1,0,0.0,0,0,0,0,,Matches
bed6bdaf,Toni Domínguez,https://fbref.com/en/players/bed6bdaf/Toni-Dominguez,DO,1 Season,1 Club,,1 League,,1,1,90,1.0,2,2.00,,,,0,0,1,0,0.0,0,0,0,0,,,
58505c7f,Baptiste Donati,https://fbref.com/en/players/58505c7f/Baptiste-Donati,DO,2017-2018,24,Saint-Brice,FRA,Coupe de France,109th,1,1,90,1.0,,,,0,,0,0,1,0,0.0,0,0,0,0,,Matches
58505c7f,Baptiste Donati,https://fbref.com/en/players/58505c7f/Baptiste-Donati,DO,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,0,,0,0,1,0,0.0,0,0,0,0,,,
24c9cf56,Sam Donkin,https://fbref.com/en/players/24c9cf56/Sam-Donkin,DO,2016-2017,17,Stamford AFC,ENG,FA Cup,85th,1,1,90,1.0,,,,0,,0,0,1,0,0.0,0,0,0,0,,Matches
24c9cf56,Sam Donkin,https://fbref.com/en/players/24c9cf56/Sam-Donkin,DO,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,0,,0,0,1,0,0.0,0,0,0,0,,,
649ba838,Ioné Doreste,https://fbref.com/en/players/649ba838/Ione-Doreste,DO,2015-2016,27,Mensajero,ESP,Copa del Rey,44th,2,2,210,2.3,,,,0,,1,0,1,1,50.0,0,0,0,0,,Matches
649ba838,Ioné Doreste,https://fbref.com/en/players/649ba838/Ione-Doreste,DO,1 Season,1 Club,,1 League,,2,2,210,2.3,,,,0,,1,0,1,1,50.0,0,0,0,0,,,
a842b161,Bilali Doucouré,https://fbref.com/en/players/a842b161/Bilali-Doucoure,DO,2018-2019,21,FC Versailles,FRA,Coupe de France,65th,2,1,103,1.1,,,,,,0,0,1,1,100.0,0,0,0,0,,Matches
a842b161,Bilali Doucouré,https://fbref.com/en/players/a842b161/Bilali-Doucoure,DO,1 Season,1 Club,,1 League,,2,1,103,1.2,,,,,,0,0,1,1,100.0,0,0,0,0,,,
367b3b22,Clément Douguet,https://fbref.com/en/players/367b3b22/Clement-Douguet,DO,2023-2024,21,PD Ergué-Gabéric,FRA,Coupe de France,Rd8,2,2,174,1.9,,,,,,1,0,1,0,0.0,0,0,0,0,,Matches
367b3b22,Clément Douguet,https://fbref.com/en/players/367b3b22/Clement-Douguet,DO,1 Season,1 Club,,1 League,,2,2,174,1.9,,,,,,1,0,1,0,0.0,0,0,0,0,,,
60b0c711,Gabin Droit,https://fbref.com/en/players/60b0c711/Gabin-Droit,DR,2024-2025,22,FC Vesoul,FRA,Coupe de France,Rd7,1,1,90,1.0,6,6.00,,,,0,0,1,0,0.0,0,0,0,0,,Matches
60b0c711,Gabin Droit,https://fbref.com/en/players/60b0c711/Gabin-Droit,DR,1 Season,1 Club,,1 League,,1,1,90,1.0,6,6.00,,,,0,0,1,0,0.0,0,0,0,0,,,
a105397d,Arnaud Dropsy,https://fbref.com/en/players/a105397d/Arnaud-Dropsy,DR,2020-2021,25,CSO Amnéville,FRA,Coupe de France,65th,2,2,210,2.3,0,0.00,,,,1,1,0,2,100.0,0,0,0,0,,Matches
a105397d,Arnaud Dropsy,https://fbref.com/en/players/a105397d/Arnaud-Dropsy,DR,2021-2022,26,US Thionville Lusitanos,FRA,Coupe de France,Rd7,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
a105397d,Arnaud Dropsy,https://fbref.com/en/players/a105397d/Arnaud-Dropsy,DR,2 Seasons,2 Clubs,,1 League,,3,3,300,3.3,0,0.00,,,,1,1,1,2,66.7,0,0,0,0,,,
a105397d,Arnaud Dropsy,https://fbref.com/en/players/a105397d/Arnaud-Dropsy,DR,CSO Amnéville (1 Season),,1 League,,2,2,210,2.3,0,0.00,,,,1,1,0,2,100.0,0,0,0,0,,,,
a105397d,Arnaud Dropsy,https://fbref.com/en/players/a105397d/Arnaud-Dropsy,DR,US Thionville Lusitanos (1 Season),,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,,,
92c5c75a,Sébastien Drouin,https://fbref.com/en/players/92c5c75a/Sebastien-Drouin,DR,2018-2019,27,Avize-Grauves,FRA,Coupe de France,109th,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,Matches
92c5c75a,Sébastien Drouin,https://fbref.com/en/players/92c5c75a/Sebastien-Drouin,DR,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,,
7c8f60af,Benjamin Dubois,https://fbref.com/en/players/7c8f60af/Benjamin-Dubois,DU,2018-2019,26,Sedan Ardennes,FRA,Coupe de France,65th,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
7c8f60af,Benjamin Dubois,https://fbref.com/en/players/7c8f60af/Benjamin-Dubois,DU,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,,
1c0c728d,Nicolas Dubois,https://fbref.com/en/players/1c0c728d/Nicolas-Dubois,DU,2020-2021,32,Entente SFC Falaise,FRA,Coupe de France,108th,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,Matches
1c0c728d,Nicolas Dubois,https://fbref.com/en/players/1c0c728d/Nicolas-Dubois,DU,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,,
581bed09,Tom Dubois,https://fbref.com/en/players/581bed09/Tom-Dubois,DU,2024-2025,19,AS Prix-lès-Mézières,FRA,Coupe de France,Rd7,1,1,90,1.0,2,2.00,,,,0,0,1,0,0.0,1,1,0,0,0.0,Matches
581bed09,Tom Dubois,https://fbref.com/en/players/581bed09/Tom-Dubois,DU,2 Seasons,1 Club,,1 League,,1,1,90,1.0,2,2.00,,,,0,0,1,0,0.0,1,1,0,0,0.0,,
9c5cdb78,Julien Duffie,https://fbref.com/en/players/9c5cdb78/Julien-Duffie,DU,2017-2018,30,Langon,FRA,Coupe de France,109th,1,1,90,1.0,,,,0,,0,0,1,0,0.0,0,0,0,0,,Matches
9c5cdb78,Julien Duffie,https://fbref.com/en/players/9c5cdb78/Julien-Duffie,DU,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,0,,0,0,1,0,0.0,0,0,0,0,,,
c17a2f8b,Clément Dufour,https://fbref.com/en/players/c17a2f8b/Clement-Dufour,DU,2014-2015,24,Croix Football Iris Club,FRA,Coupe de France,9th,2,2,210,2.3,,,,0,,1,0,1,1,50.0,0,0,0,0,,Matches
c17a2f8b,Clément Dufour,https://fbref.com/en/players/c17a2f8b/Clement-Dufour,DU,1 Season,1 Club,,1 League,,2,2,210,2.3,,,,0,,1,0,1,1,50.0,0,0,0,0,,,
6c3d5187,Ziman Duki,https://fbref.com/en/players/6c3d5187/Ziman-Duki,DU,2020-2021,32,FC Soleil Bischheim,FRA,Coupe de France,65th,2,2,180,2.0,,,,,,1,0,1,1,50.0,0,0,0,0,,Matches
6c3d5187,Ziman Duki,https://fbref.com/en/players/6c3d5187/Ziman-Duki,DU,2021-2022,33,FC Soleil Bischheim,FRA,Coupe de France,Rd8,2,2,180,2.0,,,,,,0,1,1,0,0.0,0,0,0,0,,Matches
6c3d5187,Ziman Duki,https://fbref.com/en/players/6c3d5187/Ziman-Duki,DU,2 Seasons,1 Club,,1 League,,4,4,360,4.0,,,,,,1,1,2,1,25.0,0,0,0,0,,,
d3d529ed,Anthony Dupré,https://fbref.com/en/players/d3d529ed/Anthony-Dupre,DU,2017-2018,22,R. Colombes 92,FRA,Coupe de France,65th,2,2,180,2.0,,,,0,,1,0,1,1,50.0,0,0,0,0,,Matches
d3d529ed,Anthony Dupré,https://fbref.com/en/players/d3d529ed/Anthony-Dupre,DU,2 Seasons,2 Clubs,,1 League,,2,2,180,2.0,,,,0,,1,0,1,1,50.0,0,0,0,0,,,
d3d529ed,Anthony Dupré,https://fbref.com/en/players/d3d529ed/Anthony-Dupre,DU,R. Colombes 92 (1 Season),,1 League,,2,2,180,2.0,,,,0,,1,0,1,1,50.0,0,0,0,0,,,,
6e73d220,Andreas Dups,https://fbref.com/en/players/6e73d220/Andreas-Dups,DU,2017-2018,25,Nöttingen,GER,DFB-Pokal,33rd,1,1,90,1.0,5,5.00,11,6,54.5,0,0,1,0,0.0,0,0,0,0,,Matches
6e73d220,Andreas Dups,https://fbref.com/en/players/6e73d220/Andreas-Dups,DU,2 Seasons,1 Club,,1 League,,1,1,90,1.0,5,5.00,11,6,54.5,0,0,1,0,0.0,0,0,0,0,,,
f04151aa,Killian Dupuis,https://fbref.com/en/players/f04151aa/Killian-Dupuis,DU,2021-2022,21,RS Magny,FRA,Coupe de France,Rd8,2,2,180,2.0,,,,,,0,1,1,0,0.0,0,0,0,0,,Matches
f04151aa,Killian Dupuis,https://fbref.com/en/players/f04151aa/Killian-Dupuis,DU,2 Seasons,2 Clubs,,1 League,,2,2,180,2.0,,,,,,0,1,1,0,0.0,0,0,0,0,,,
f04151aa,Killian Dupuis,https://fbref.com/en/players/f04151aa/Killian-Dupuis,DU,RS Magny (1 Season),,1 League,,2,2,180,2.0,,,,,,0,1,1,0,0.0,0,0,0,0,,,,
13a6e715,Jaime Duran,https://fbref.com/en/players/13a6e715/Jaime-Duran,DU,2025-2026,24,Azuaga,ESP,Copa del Rey,Rd1,1,1,90,1.0,4,4.00,,,,0,0,1,0,0.0,0,0,0,0,,Matches
13a6e715,Jaime Duran,https://fbref.com/en/players/13a6e715/Jaime-Duran,DU,1 Season,1 Club,,1 League,,1,1,90,1.0,4,4.00,,,,0,0,1,0,0.0,0,0,0,0,,,
f3ab08ef,Kyllian Durand,https://fbref.com/en/players/f3ab08ef/Kyllian-Durand,DU,2021-2022,24,US Trégunc,FRA,Coupe de France,Rd8,2,1,197,2.2,0,0.00,,,,0,0,1,1,100.0,0,0,0,0,,Matches
f3ab08ef,Kyllian Durand,https://fbref.com/en/players/f3ab08ef/Kyllian-Durand,DU,1 Season,1 Club,,1 League,,2,1,197,2.2,0,0.00,,,,0,0,1,1,100.0,0,0,0,0,,,
1fcddfe3,Dylan Durbant,https://fbref.com/en/players/1fcddfe3/Dylan-Durbant,DU,2022-2023,25,JA Drancy,FRA,Coupe de France,Rd8,2,2,210,2.3,,,,,,1,1,0,1,50.0,0,0,0,0,,Matches
1fcddfe3,Dylan Durbant,https://fbref.com/en/players/1fcddfe3/Dylan-Durbant,DU,1 Season,1 Club,,1 League,,2,2,210,2.3,,,,,,1,1,0,1,50.0,0,0,0,0,,,
ea496ff1,Donovan Durieux,https://fbref.com/en/players/ea496ff1/Donovan-Durieux,DU,2021-2022,29,RC Salouël,FRA,Coupe de France,Rd8,2,2,180,2.0,,,,,,1,0,1,0,0.0,1,1,0,0,0.0,Matches
ea496ff1,Donovan Durieux,https://fbref.com/en/players/ea496ff1/Donovan-Durieux,DU,1 Season,1 Club,,1 League,,2,2,180,2.0,,,,,,1,0,1,0,0.0,1,1,0,0,0.0,,
971f5887,Arthur Duval,https://fbref.com/en/players/971f5887/Arthur-Duval,DU,2024-2025,25,Sablé FC,FRA,Coupe de France,Rd7,1,1,90,1.0,4,4.00,,,,0,0,1,0,0.0,0,0,0,0,,Matches
971f5887,Arthur Duval,https://fbref.com/en/players/971f5887/Arthur-Duval,DU,2 Seasons,2 Clubs,,1 League,,1,1,90,1.0,4,4.00,,,,0,0,1,0,0.0,0,0,0,0,,,
971f5887,Arthur Duval,https://fbref.com/en/players/971f5887/Arthur-Duval,DU,Sablé FC (1 Season),,1 League,,1,1,90,1.0,4,4.00,,,,0,0,1,0,0.0,0,0,0,0,,,,
00015535,Quentin Duveau,https://fbref.com/en/players/00015535/Quentin-Duveau,DU,2022-2023,26,NDC Angers,FRA,Coupe de France,Rd7,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,Matches
00015535,Quentin Duveau,https://fbref.com/en/players/00015535/Quentin-Duveau,DU,2 Seasons,2 Clubs,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,,
00015535,Quentin Duveau,https://fbref.com/en/players/00015535/Quentin-Duveau,DU,NDC Angers (1 Season),,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,,,
c07af70b,Eryk Dymora,https://fbref.com/en/players/c07af70b/Eryk-Dymora,DY,2025,22,Long Island Rough Riders,USA,U.S. Open Cup,Rd1,1,1,120,1.3,3,2.25,3,0,0.0,0,0,1,0,0.0,0,0,0,0,,Matches
c07af70b,Eryk Dymora,https://fbref.com/en/players/c07af70b/Eryk-Dymora,DY,1 Season,1 Club,,1 League,,1,1,120,1.3,3,2.25,3,0,0.0,0,0,1,0,0.0,0,0,0,0,,,
f6e33322,Michael Eacott,https://fbref.com/en/players/f6e33322/Michael-Eacott,EA,2022-2023,,Bracknell Town FC,ENG,FA Cup,,1,1,90,1.0,3,3.00,,,,0,0,1,0,0.0,0,0,0,0,,Matches
f6e33322,Michael Eacott,https://fbref.com/en/players/f6e33322/Michael-Eacott,EA,2023-2024,,Bracknell Town FC,ENG,FA Cup,,1,1,90,1.0,2,2.00,5,3,60.0,0,0,1,0,0.0,0,0,0,0,,Matches
f6e33322,Michael Eacott,https://fbref.com/en/players/f6e33322/Michael-Eacott,EA,2 Seasons,1 Club,,1 League,,2,2,180,2.0,5,2.50,5,3,60.0,0,0,2,0,0.0,0,0,0,0,,,
33d4bd9a,Thomas Ecalard,https://fbref.com/en/players/33d4bd9a/Thomas-Ecalard,EC,2022-2023,23,Stade Pontivyen,FRA,Coupe de France,R64,3,3,300,3.3,4,1.20,11,7,63.6,1,1,1,2,66.7,0,0,0,0,,Matches
33d4bd9a,Thomas Ecalard,https://fbref.com/en/players/33d4bd9a/Thomas-Ecalard,EC,2023-2024,24,Stade Pontivyen,FRA,Coupe de France,Rd7,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
33d4bd9a,Thomas Ecalard,https://fbref.com/en/players/33d4bd9a/Thomas-Ecalard,EC,3 Seasons,2 Clubs,,1 League,,4,4,390,4.3,4,1.20,11,7,63.6,1,1,2,2,50.0,0,0,0,0,,,
33d4bd9a,Thomas Ecalard,https://fbref.com/en/players/33d4bd9a/Thomas-Ecalard,EC,Stade Pontivyen (2 Seasons),,1 League,,4,4,390,4.3,4,1.20,11,7,63.6,1,1,2,2,50.0,0,0,0,0,,,,
5ecfd569,Dimitri Edouard,https://fbref.com/en/players/5ecfd569/Dimitri-Edouard,ED,2025-2026,39,AS Dragon,FRA,Coupe de France,R64,1,1,90,1.0,7,7.00,7,0,0.0,0,0,1,0,0.0,0,0,0,0,,Matches
5ecfd569,Dimitri Edouard,https://fbref.com/en/players/5ecfd569/Dimitri-Edouard,ED,2 Seasons,1 Club,,1 League,,1,1,90,1.0,7,7.00,7,0,0.0,0,0,1,0,0.0,0,0,0,0,,,
8a233311,Jean-Philippe Edume,https://fbref.com/en/players/8a233311/Jean-Philippe-Edume,ED,2019-2020,27,CSC Cayenne,FRA,Coupe de France,109th,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,Matches
8a233311,Jean-Philippe Edume,https://fbref.com/en/players/8a233311/Jean-Philippe-Edume,ED,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,,
73b63573,Eric Edwards,https://fbref.com/en/players/73b63573/Eric-Edwards,ED,2025,27,NY Renegades FC,USA,U.S. Open Cup,Rd1,1,1,90,1.0,4,4.00,4,0,0.0,0,0,1,0,0.0,0,0,0,0,,Matches
73b63573,Eric Edwards,https://fbref.com/en/players/73b63573/Eric-Edwards,ED,1 Season,1 Club,,1 League,,1,1,90,1.0,4,4.00,4,0,0.0,0,0,1,0,0.0,0,0,0,0,,,
f21c2022,Eddy Ehlinger,https://fbref.com/en/players/f21c2022/Eddy-Ehlinger,EH,2019-2020,17,ASM Belfort,FRA,Coupe de France,5th,5,5,480,5.3,3,0.56,5,3,60.0,4,0,1,3,60.0,1,1,0,0,0.0,Matches
f21c2022,Eddy Ehlinger,https://fbref.com/en/players/f21c2022/Eddy-Ehlinger,EH,2020-2021,18,ASM Belfort,FRA,Coupe de France,108th,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
f21c2022,Eddy Ehlinger,https://fbref.com/en/players/f21c2022/Eddy-Ehlinger,EH,3 Seasons,2 Clubs,,1 League,,6,6,570,6.3,3,0.56,5,3,60.0,4,0,2,3,50.0,1,1,0,0,0.0,,
f21c2022,Eddy Ehlinger,https://fbref.com/en/players/f21c2022/Eddy-Ehlinger,EH,ASM Belfort (2 Seasons),,1 League,,6,6,570,6.3,3,0.56,5,3,60.0,4,0,2,3,50.0,1,1,0,0,0.0,,,
6d1f5f84,Phillip Ejimadu,https://fbref.com/en/players/6d1f5f84/Phillip-Ejimadu,EJ,2022,22,Rochester,USA,U.S. Open Cup,R32,3,3,299,3.3,5,1.51,16,12,68.8,1,1,1,1,33.3,1,0,1,0,100.0,Matches
6d1f5f84,Phillip Ejimadu,https://fbref.com/en/players/6d1f5f84/Phillip-Ejimadu,EJ,2 Seasons,2 Clubs,,1 League,,3,3,299,3.3,5,1.51,16,12,68.8,1,1,1,1,33.3,1,0,1,0,100.0,,
6d1f5f84,Phillip Ejimadu,https://fbref.com/en/players/6d1f5f84/Phillip-Ejimadu,EJ,Rochester (1 Season),,1 League,,3,3,299,3.3,5,1.51,16,12,68.8,1,1,1,1,33.3,1,0,1,0,100.0,,,
d95a857c,Ludovic Eloy,https://fbref.com/en/players/d95a857c/Ludovic-Eloy,EL,2018-2019,25,Val' Lyonnais,FRA,Coupe de France,109th,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
d95a857c,Ludovic Eloy,https://fbref.com/en/players/d95a857c/Ludovic-Eloy,EL,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,,
7369de9a,Paul Emile Delon,https://fbref.com/en/players/7369de9a/Paul-Emile-Delon,EM,2022-2023,32,SA Mérignac,FRA,Coupe de France,Rd7,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,Matches
7369de9a,Paul Emile Delon,https://fbref.com/en/players/7369de9a/Paul-Emile-Delon,EM,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,,
03317c95,Daniel Encinas,https://fbref.com/en/players/03317c95/Daniel-Encinas,EN,2023-2024,23,Varea,ESP,Copa del Rey,Rd1,1,1,90,1.0,3,3.00,3,0,0.0,0,0,1,0,0.0,0,0,0,0,,Matches
03317c95,Daniel Encinas,https://fbref.com/en/players/03317c95/Daniel-Encinas,EN,1 Season,1 Club,,1 League,,1,1,90,1.0,3,3.00,3,0,0.0,0,0,1,0,0.0,0,0,0,0,,,
c70e69e4,Paul Engelkestock,https://fbref.com/en/players/c70e69e4/Paul-Engelkestock,EN,2023-2024,20,FC Oberneuland,GER,DFB-Pokal,R64,1,1,62,0.7,6,8.71,11,6,54.5,0,0,1,0,0.0,1,1,0,0,0.0,Matches
