player_id,player_name,player_url,player_category,Season,Age,Squad,Country,Competition,LgRank,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Penalty Kicks Made,Penalty Kicks Attempted,Matches
8956aaed,Anthony Colin,https://fbref.com/en/players/8956aaed/Anthony-Colin,CO,2019-2020,32,ES Thaon,FRA,Coupe de France,65th,0.7,0,,,,,,,,0,0,Matches
8956aaed,Anthony Colin,https://fbref.com/en/players/8956aaed/Anthony-Colin,CO,2020-2021,33,ES Thaon,FRA,Coupe de France,108th,1.0,0,,,,,,,,0,0,Matches
8956aaed,Anthony Colin,https://fbref.com/en/players/8956aaed/Anthony-Colin,CO,2021-2022,34,ES Thaon,FRA,Coupe de France,R32,2.1,1,1,0,0.0,0.48,0.00,1.00,,0,0,Matches
8956aaed,Anthony Colin,https://fbref.com/en/players/8956aaed/Anthony-Colin,CO,2022-2023,35,ES Thaon,FRA,Coupe de France,R32,1.4,0,0,0,,0.00,0.00,,,0,0,Matches
8956aaed,Anthony Colin,https://fbref.com/en/players/8956aaed/Anthony-Colin,CO,2023-2024,36,ES Thaon,FRA,Coupe de France,Rd8,1.1,0,,,,,,,,0,0,Matches
8956aaed,Anthony Colin,https://fbref.com/en/players/8956aaed/Anthony-Colin,CO,2024-2025,37,ES Thaon,FRA,Coupe de France,R32,0.3,0,0,0,,0.00,0.00,,,0,0,Matches
8956aaed,Anthony Colin,https://fbref.com/en/players/8956aaed/Anthony-Colin,CO,8 Seasons,1 Club,,1 League,,9.7,3,1,0,0.0,0.26,0.00,1.00,,2,2,,
2bee43e7,Jair Collahuazo,https://fbref.com/en/players/2bee43e7/Jair-Collahuazo,CO,2024,18,NY Red Bulls II,USA,U.S. Open Cup,Rd2,0.6,0,1,1,100.0,1.70,1.70,0.00,0.00,0,0,Matches
2bee43e7,Jair Collahuazo,https://fbref.com/en/players/2bee43e7/Jair-Collahuazo,CO,1 Season,1 Club,,1 League,,0.6,0,1,1,100.0,1.70,1.70,0.00,0.00,0,0,,
c5ad69fe,Mohamed Comara,https://fbref.com/en/players/c5ad69fe/Mohamed-Comara,CO,2017-2018,25,ES Thaon,FRA,Coupe de France,109th,1.0,0,,,,,,,,0,0,Matches
c5ad69fe,Mohamed Comara,https://fbref.com/en/players/c5ad69fe/Mohamed-Comara,CO,2018-2019,26,ES Thaon,FRA,Coupe de France,65th,2.3,0,,,,,,,,0,0,Matches
c5ad69fe,Mohamed Comara,https://fbref.com/en/players/c5ad69fe/Mohamed-Comara,CO,2019-2020,27,ES Thaon,FRA,Coupe de France,65th,2.3,2,,,,,,,,1,1,Matches
c5ad69fe,Mohamed Comara,https://fbref.com/en/players/c5ad69fe/Mohamed-Comara,CO,2020-2021,28,ES Thaon,FRA,Coupe de France,108th,1.0,0,,,,,,,,0,0,Matches
c5ad69fe,Mohamed Comara,https://fbref.com/en/players/c5ad69fe/Mohamed-Comara,CO,2021-2022,29,ES Thaon,FRA,Coupe de France,R32,3.5,1,2,0,0.0,0.57,0.00,0.00,,1,2,Matches
c5ad69fe,Mohamed Comara,https://fbref.com/en/players/c5ad69fe/Mohamed-Comara,CO,2022-2023,30,ES Thaon,FRA,Coupe de France,R32,4.1,1,3,0,0.0,0.73,0.00,0.33,,0,0,Matches
c5ad69fe,Mohamed Comara,https://fbref.com/en/players/c5ad69fe/Mohamed-Comara,CO,2023-2024,31,ES Thaon,FRA,Coupe de France,Rd8,1.0,1,,,,,,,,0,0,Matches
c5ad69fe,Mohamed Comara,https://fbref.com/en/players/c5ad69fe/Mohamed-Comara,CO,8 Seasons,1 Club,,1 League,,15.3,5,5,0,0.0,0.66,0.00,0.20,,2,3,,
476c1b1e,Matías Comas,https://fbref.com/en/players/476c1b1e/Matias-Comas,CO,2020,20,Patronato,ARG,Copa de la Liga Profesional,GR,1.6,0,1,0,0.0,0.62,0.00,0.00,,0,0,Matches
476c1b1e,Matías Comas,https://fbref.com/en/players/476c1b1e/Matias-Comas,CO,1 Season,1 Club,,1 League,,1.6,0,1,0,0.0,0.62,0.00,0.00,,0,0,,
85f31f90,Jack Concannon,https://fbref.com/en/players/85f31f90/Jack-Concannon,CO,2019-2020,19,Birmingham City,ENG,FA Cup,9th,0.6,0,1,0,0.0,1.61,0.00,0.00,,0,0,Matches
85f31f90,Jack Concannon,https://fbref.com/en/players/85f31f90/Jack-Concannon,CO,2022-2023,22,Alvechurch FC,ENG,FA Cup,,1.8,0,0,0,,0.00,0.00,,,0,0,Matches
85f31f90,Jack Concannon,https://fbref.com/en/players/85f31f90/Jack-Concannon,CO,2 Seasons,2 Clubs,,1 League,,2.4,0,1,0,0.0,0.41,0.00,0.00,,0,0,,
85f31f90,Jack Concannon,https://fbref.com/en/players/85f31f90/Jack-Concannon,CO,Alvechurch FC (1 Season),,1 League,,1.8,0,0,0,,0.00,0.00,,,0,0,,,
85f31f90,Jack Concannon,https://fbref.com/en/players/85f31f90/Jack-Concannon,CO,Birmingham City (1 Season),,1 League,,0.6,0,1,0,0.0,1.61,0.00,0.00,,0,0,,,
eeeca247,Alexandre Conceicao,https://fbref.com/en/players/eeeca247/Alexandre-Conceicao,CO,2020-2021,21,Gazélec Ajaccio,FRA,Coupe de France,17th,3.7,0,1,0,0.0,0.27,0.00,0.00,,0,0,Matches
eeeca247,Alexandre Conceicao,https://fbref.com/en/players/eeeca247/Alexandre-Conceicao,CO,2021-2022,22,SO Cholet,FRA,Coupe de France,R64,0.9,2,1,1,100.0,1.07,1.07,2.00,2.00,0,0,Matches
eeeca247,Alexandre Conceicao,https://fbref.com/en/players/eeeca247/Alexandre-Conceicao,CO,2022-2023,23,SO Cholet,FRA,Coupe de France,Rd7,0.7,0,,,,,,,,0,0,Matches
eeeca247,Alexandre Conceicao,https://fbref.com/en/players/eeeca247/Alexandre-Conceicao,CO,2023-2024,24,SO Cholet,FRA,Coupe de France,Rd7,1.0,0,,,,,,,,0,0,Matches
eeeca247,Alexandre Conceicao,https://fbref.com/en/players/eeeca247/Alexandre-Conceicao,CO,2024-2025,25,Monts d'Or Azergues Foot,FRA,Coupe de France,R64,2.3,0,0,0,,0.00,0.00,,,0,0,Matches
eeeca247,Alexandre Conceicao,https://fbref.com/en/players/eeeca247/Alexandre-Conceicao,CO,5 Seasons,3 Clubs,,1 League,,8.7,2,2,1,50.0,0.29,0.14,1.00,2.00,0,0,,
eeeca247,Alexandre Conceicao,https://fbref.com/en/players/eeeca247/Alexandre-Conceicao,CO,SO Cholet (3 Seasons),,1 League,,2.7,2,1,1,100.0,1.07,1.07,2.00,2.00,0,0,,,
eeeca247,Alexandre Conceicao,https://fbref.com/en/players/eeeca247/Alexandre-Conceicao,CO,Gazélec Ajaccio (1 Season),,1 League,,3.7,0,1,0,0.0,0.27,0.00,0.00,,0,0,,,
eeeca247,Alexandre Conceicao,https://fbref.com/en/players/eeeca247/Alexandre-Conceicao,CO,Monts d'Or Azergues Foot (1 Season),,1 League,,2.3,0,0,0,,0.00,0.00,,,0,0,,,
d7a7af7f,Abdourahamane Condé,https://fbref.com/en/players/d7a7af7f/Abdourahamane-Conde,CO,2023-2024,25,US Saint-Omer,FRA,Coupe de France,R64,2.9,1,4,2,50.0,1.38,0.69,0.25,0.50,0,0,Matches
d7a7af7f,Abdourahamane Condé,https://fbref.com/en/players/d7a7af7f/Abdourahamane-Conde,CO,1 Season,1 Club,,1 League,,2.9,1,4,2,50.0,1.38,0.69,0.25,0.50,0,0,,
14c8ba53,Alex Conde,https://fbref.com/en/players/14c8ba53/Alex-Conde,CO,2020-2021,27,Gimn Segoviana,ESP,Copa del Rey,61st,0.7,0,,,,,,,,0,0,Matches
14c8ba53,Alex Conde,https://fbref.com/en/players/14c8ba53/Alex-Conde,CO,2021-2022,28,Gimn Segoviana,ESP,Copa del Rey,Rd1,0.2,0,1,1,100.0,4.74,4.74,0.00,0.00,0,0,Matches
14c8ba53,Alex Conde,https://fbref.com/en/players/14c8ba53/Alex-Conde,CO,3 Seasons,2 Clubs,,1 League,,0.9,0,1,1,100.0,4.74,4.74,0.00,0.00,0,0,,
14c8ba53,Alex Conde,https://fbref.com/en/players/14c8ba53/Alex-Conde,CO,Gimn Segoviana (2 Seasons),,1 League,,0.9,0,1,1,100.0,4.74,4.74,0.00,0.00,0,0,,,
14c8ba53,Alex Conde,https://fbref.com/en/players/14c8ba53/Alex-Conde,CO,Arenteiro (1 Season),,1 League,,,,,,,,,,,,,,,
0b11044f,Matt Condi,https://fbref.com/en/players/0b11044f/Matt-Condi,CO,2022-2023,19,ES Thaon,FRA,Coupe de France,R32,1.3,1,2,0,0.0,1.55,0.00,0.50,,0,0,Matches
0b11044f,Matt Condi,https://fbref.com/en/players/0b11044f/Matt-Condi,CO,2023-2024,20,ES Thaon,FRA,Coupe de France,Rd8,2.0,0,,,,,,,,0,0,Matches
0b11044f,Matt Condi,https://fbref.com/en/players/0b11044f/Matt-Condi,CO,2024-2025,21,ES Thaon,FRA,Coupe de France,R32,2.7,0,2,0,0.0,0.73,0.00,0.00,,0,0,Matches
0b11044f,Matt Condi,https://fbref.com/en/players/0b11044f/Matt-Condi,CO,3 Seasons,1 Club,,1 League,,6.0,1,4,0,0.0,0.99,0.00,0.25,,0,0,,
5a07a9e9,Tom Condi,https://fbref.com/en/players/5a07a9e9/Tom-Condi,CO,2019-2020,18,ES Thaon,FRA,Coupe de France,65th,0.0,0,,,,,,,,0,0,Matches
5a07a9e9,Tom Condi,https://fbref.com/en/players/5a07a9e9/Tom-Condi,CO,2020-2021,19,ES Thaon,FRA,Coupe de France,108th,0.7,0,,,,,,,,0,0,Matches
5a07a9e9,Tom Condi,https://fbref.com/en/players/5a07a9e9/Tom-Condi,CO,2021-2022,20,ES Thaon,FRA,Coupe de France,R32,3.0,0,0,0,,0.00,0.00,,,0,0,Matches
5a07a9e9,Tom Condi,https://fbref.com/en/players/5a07a9e9/Tom-Condi,CO,2022-2023,21,ES Thaon,FRA,Coupe de France,R32,4.7,1,1,1,100.0,0.21,0.21,1.00,1.00,0,0,Matches
5a07a9e9,Tom Condi,https://fbref.com/en/players/5a07a9e9/Tom-Condi,CO,2023-2024,22,ES Thaon,FRA,Coupe de France,Rd8,2.0,0,,,,,,,,0,0,Matches
5a07a9e9,Tom Condi,https://fbref.com/en/players/5a07a9e9/Tom-Condi,CO,2024-2025,23,ES Thaon,FRA,Coupe de France,R32,1.0,0,,,,,,,,0,0,Matches
5a07a9e9,Tom Condi,https://fbref.com/en/players/5a07a9e9/Tom-Condi,CO,6 Seasons,1 Club,,1 League,,11.3,1,1,1,100.0,0.13,0.13,1.00,1.00,0,0,,
562a4b30,Lucas Connan,https://fbref.com/en/players/562a4b30/Lucas-Connan,CO,2025-2026,27,Bayeux FC,FRA,Coupe de France,R32,0.8,0,1,0,0.0,1.23,0.00,0.00,,0,0,Matches
562a4b30,Lucas Connan,https://fbref.com/en/players/562a4b30/Lucas-Connan,CO,1 Season,1 Club,,1 League,,0.8,0,1,0,0.0,1.23,0.00,0.00,,0,0,,
36247ce9,Angel Contento,https://fbref.com/en/players/36247ce9/Angel-Contento,CO,2023-2024,,Quintanar,ESP,Copa del Rey,Rd1,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,0,0,Matches
36247ce9,Angel Contento,https://fbref.com/en/players/36247ce9/Angel-Contento,CO,1 Season,1 Club,,1 League,,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,0,0,,
bf1a4466,Sean Cooke,https://fbref.com/en/players/bf1a4466/Sean-Cooke,CO,2014-2015,21,Telford United,ENG,FA Cup,65th,1.6,0,,,,,,,,0,0,Matches
bf1a4466,Sean Cooke,https://fbref.com/en/players/bf1a4466/Sean-Cooke,CO,2017-2018,24,Nantwich Town FC,ENG,FA Cup,85th,1.0,0,2,0,0.0,2.00,0.00,0.00,,0,0,Matches
bf1a4466,Sean Cooke,https://fbref.com/en/players/bf1a4466/Sean-Cooke,CO,2019-2020,26,Nantwich Town FC,ENG,FA Cup,85th,1.0,0,6,0,0.0,6.00,0.00,0.00,,0,0,Matches
bf1a4466,Sean Cooke,https://fbref.com/en/players/bf1a4466/Sean-Cooke,CO,3 Seasons,2 Clubs,,1 League,,3.6,0,8,0,0.0,4.00,0.00,0.00,,0,0,,
bf1a4466,Sean Cooke,https://fbref.com/en/players/bf1a4466/Sean-Cooke,CO,Nantwich Town FC (2 Seasons),,1 League,,2.0,0,8,0,0.0,4.00,0.00,0.00,,0,0,,,
bf1a4466,Sean Cooke,https://fbref.com/en/players/bf1a4466/Sean-Cooke,CO,Telford United (1 Season),,1 League,,1.6,0,,,,,,,,0,0,,,
0ee56be7,Nando Copete,https://fbref.com/en/players/0ee56be7/Nando-Copete,CO,2020-2021,28,Extremadura,ESP,Copa del Rey,61st,1.0,0,,,,,,,,0,0,Matches
0ee56be7,Nando Copete,https://fbref.com/en/players/0ee56be7/Nando-Copete,CO,2021-2022,29,Linares Dep,ESP,Copa del Rey,R32,2.0,1,2,2,100.0,0.99,0.99,0.50,0.50,0,0,Matches
0ee56be7,Nando Copete,https://fbref.com/en/players/0ee56be7/Nando-Copete,CO,2022-2023,30,Mérida AD,ESP,Copa del Rey,Rd2,0.7,0,0,0,,0.00,0.00,,,0,0,Matches
0ee56be7,Nando Copete,https://fbref.com/en/players/0ee56be7/Nando-Copete,CO,2024-2025,32,CD Coria,ESP,Copa del Rey,Rd1,0.4,0,,,,,,,,0,0,Matches
0ee56be7,Nando Copete,https://fbref.com/en/players/0ee56be7/Nando-Copete,CO,4 Seasons,4 Clubs,,1 League,,4.1,1,2,2,100.0,0.74,0.74,0.50,0.50,0,0,,
0ee56be7,Nando Copete,https://fbref.com/en/players/0ee56be7/Nando-Copete,CO,Linares Dep (1 Season),,1 League,,2.0,1,2,2,100.0,0.99,0.99,0.50,0.50,0,0,,,
0ee56be7,Nando Copete,https://fbref.com/en/players/0ee56be7/Nando-Copete,CO,Mérida AD (1 Season),,1 League,,0.7,0,0,0,,0.00,0.00,,,0,0,,,
0ee56be7,Nando Copete,https://fbref.com/en/players/0ee56be7/Nando-Copete,CO,Extremadura (1 Season),,1 League,,1.0,0,,,,,,,,0,0,,,
0ee56be7,Nando Copete,https://fbref.com/en/players/0ee56be7/Nando-Copete,CO,CD Coria (1 Season),,1 League,,0.4,0,,,,,,,,0,0,,,
2f7b520e,Romain Coquau,https://fbref.com/en/players/2f7b520e/Romain-Coquau,CO,2017-2018,28,Saumur,FRA,Coupe de France,65th,2.2,0,,,,,,,,0,0,Matches
2f7b520e,Romain Coquau,https://fbref.com/en/players/2f7b520e/Romain-Coquau,CO,2020-2021,31,Olympique Saumur FC,FRA,Coupe de France,9th,4.1,0,4,0,0.0,0.97,0.00,0.00,,0,0,Matches
2f7b520e,Romain Coquau,https://fbref.com/en/players/2f7b520e/Romain-Coquau,CO,2021-2022,32,Olympique Saumur FC,FRA,Coupe de France,Rd7,0.9,0,,,,,,,,0,0,Matches
2f7b520e,Romain Coquau,https://fbref.com/en/players/2f7b520e/Romain-Coquau,CO,3 Seasons,1 Club,,1 League,,7.2,0,4,0,0.0,0.97,0.00,0.00,,0,0,,
3cbf337f,Álvaro Coque,https://fbref.com/en/players/3cbf337f/Alvaro-Coque,CO,2014-2015,23,Zamora CF,ESP,Copa del Rey,44th,1.0,0,,,,,,,,0,0,Matches
3cbf337f,Álvaro Coque,https://fbref.com/en/players/3cbf337f/Alvaro-Coque,CO,2020-2021,29,Zamora,ESP,Copa del Rey,33rd,1.8,0,1,0,0.0,0.54,0.00,0.00,,0,0,Matches
3cbf337f,Álvaro Coque,https://fbref.com/en/players/3cbf337f/Alvaro-Coque,CO,2022-2023,31,Guijuelo,ESP,Copa del Rey,Rd2,1.9,0,0,0,,0.00,0.00,,,0,0,Matches
3cbf337f,Álvaro Coque,https://fbref.com/en/players/3cbf337f/Alvaro-Coque,CO,2023-2024,32,Guijuelo,ESP,Copa del Rey,Rd1,0.8,0,0,0,,0.00,0.00,,,0,0,Matches
3cbf337f,Álvaro Coque,https://fbref.com/en/players/3cbf337f/Alvaro-Coque,CO,5 Seasons,2 Clubs,,1 League,,5.5,0,1,0,0.0,0.22,0.00,0.00,,0,0,,
3cbf337f,Álvaro Coque,https://fbref.com/en/players/3cbf337f/Alvaro-Coque,CO,Guijuelo (3 Seasons),,1 League,,2.7,0,0,0,,0.00,0.00,,,0,0,,,
3cbf337f,Álvaro Coque,https://fbref.com/en/players/3cbf337f/Alvaro-Coque,CO,Zamora CF (2 Seasons),,1 League,,2.8,0,1,0,0.0,0.54,0.00,0.00,,0,0,,,
48841442,Maxime Corain,https://fbref.com/en/players/48841442/Maxime-Corain,CO,2020-2021,23,AS Maximoise,FRA,Coupe de France,108th,1.0,0,,,,,,,,0,0,Matches
48841442,Maxime Corain,https://fbref.com/en/players/48841442/Maxime-Corain,CO,2022-2023,25,RC Grasse,FRA,Coupe de France,R32,4.3,1,2,0,0.0,0.46,0.00,0.50,,0,0,Matches
48841442,Maxime Corain,https://fbref.com/en/players/48841442/Maxime-Corain,CO,2 Seasons,2 Clubs,,1 League,,5.3,1,2,0,0.0,0.46,0.00,0.50,,0,0,,
48841442,Maxime Corain,https://fbref.com/en/players/48841442/Maxime-Corain,CO,RC Grasse (1 Season),,1 League,,4.3,1,2,0,0.0,0.46,0.00,0.50,,0,0,,,
48841442,Maxime Corain,https://fbref.com/en/players/48841442/Maxime-Corain,CO,AS Maximoise (1 Season),,1 League,,1.0,0,,,,,,,,0,0,,,
515a0a67,Daniel Cordeiro,https://fbref.com/en/players/515a0a67/Daniel-Cordeiro,CO,2019,22,FC Motown,USA,U.S. Open Cup,Rd1,0.5,0,,,,,,,,0,0,Matches
515a0a67,Daniel Cordeiro,https://fbref.com/en/players/515a0a67/Daniel-Cordeiro,CO,2022,25,FC Motown,USA,U.S. Open Cup,Rd3,2.9,0,2,0,0.0,0.68,0.00,0.00,,0,0,Matches
515a0a67,Daniel Cordeiro,https://fbref.com/en/players/515a0a67/Daniel-Cordeiro,CO,2023,26,FC Motown,USA,U.S. Open Cup,Rd1,1.3,0,0,0,,0.00,0.00,,,0,0,Matches
515a0a67,Daniel Cordeiro,https://fbref.com/en/players/515a0a67/Daniel-Cordeiro,CO,2024,27,FC Motown,USA,U.S. Open Cup,Rd1,1.0,0,,,,,,,,0,0,Matches
515a0a67,Daniel Cordeiro,https://fbref.com/en/players/515a0a67/Daniel-Cordeiro,CO,2025,28,FC Motown,USA,U.S. Open Cup,Rd1,0.9,0,0,0,,0.00,0.00,,,0,0,Matches
515a0a67,Daniel Cordeiro,https://fbref.com/en/players/515a0a67/Daniel-Cordeiro,CO,5 Seasons,1 Club,,1 League,,6.7,0,2,0,0.0,0.38,0.00,0.00,,0,0,,
63ab0973,Mike Core,https://fbref.com/en/players/63ab0973/Mike-Core,CO,2021-2022,26,ES Cannet-Rocheville,FRA,Coupe de France,R64,3.2,3,1,1,100.0,0.31,0.31,3.00,3.00,0,0,Matches
63ab0973,Mike Core,https://fbref.com/en/players/63ab0973/Mike-Core,CO,1 Season,1 Club,,1 League,,3.2,3,1,1,100.0,0.31,0.31,3.00,3.00,0,0,,
4d3a2376,Giovanni Corradini,https://fbref.com/en/players/4d3a2376/Giovanni-Corradini,CO,2023-2024,20,Spezia,ITA,Coppa Italia,Rd2,0.8,0,1,1,100.0,1.29,1.29,0.00,0.00,0,0,Matches
4d3a2376,Giovanni Corradini,https://fbref.com/en/players/4d3a2376/Giovanni-Corradini,CO,4 Seasons,2 Clubs,,1 League,,0.8,0,1,1,100.0,1.29,1.29,0.00,0.00,0,0,,
4d3a2376,Giovanni Corradini,https://fbref.com/en/players/4d3a2376/Giovanni-Corradini,CO,Spezia (3 Seasons),,1 League,,0.8,0,1,1,100.0,1.29,1.29,0.00,0.00,0,0,,,
4d3a2376,Giovanni Corradini,https://fbref.com/en/players/4d3a2376/Giovanni-Corradini,CO,Perugia (1 Season),,1 League,,,,,,,,,,,,,,,
850109f7,Pedro Corral Valero,https://fbref.com/en/players/850109f7/Pedro-Corral-Valero,CO,2021-2022,34,Atlético Mancha Real,ESP,Copa del Rey,R32,1.7,0,1,0,0.0,0.60,0.00,0.00,,0,0,Matches
850109f7,Pedro Corral Valero,https://fbref.com/en/players/850109f7/Pedro-Corral-Valero,CO,1 Season,1 Club,,1 League,,1.7,0,1,0,0.0,0.60,0.00,0.00,,0,0,,
ff3a5ba6,Víctor Corral,https://fbref.com/en/players/ff3a5ba6/Victor-Corral,CO,2024-2025,22,Ceuta,ESP,Copa del Rey,Rd2,1.7,0,3,1,33.3,1.79,0.60,0.00,0.00,0,0,Matches
ff3a5ba6,Víctor Corral,https://fbref.com/en/players/ff3a5ba6/Victor-Corral,CO,2 Seasons,2 Clubs,,1 League,,1.7,0,3,1,33.3,1.79,0.60,0.00,0.00,0,0,,
ff3a5ba6,Víctor Corral,https://fbref.com/en/players/ff3a5ba6/Victor-Corral,CO,Ceuta (1 Season),,1 League,,1.7,0,3,1,33.3,1.79,0.60,0.00,0.00,0,0,,,
ff3a5ba6,Víctor Corral,https://fbref.com/en/players/ff3a5ba6/Victor-Corral,CO,Mérida AD (1 Season),,1 League,,,,,,,,,,,,,,,
7dc62502,Nazir Correia,https://fbref.com/en/players/7dc62502/Nazir-Correia,CO,2021-2022,20,Évreux FC,FRA,Coupe de France,Rd8,2.3,0,,,,,,,,0,0,Matches
7dc62502,Nazir Correia,https://fbref.com/en/players/7dc62502/Nazir-Correia,CO,2022-2023,21,Évreux FC,FRA,Coupe de France,R64,2.7,0,0,0,,0.00,0.00,,,0,0,Matches
7dc62502,Nazir Correia,https://fbref.com/en/players/7dc62502/Nazir-Correia,CO,2023-2024,22,SO Romorantin,FRA,Coupe de France,R32,2.9,0,1,0,0.0,0.35,0.00,0.00,,0,0,Matches
7dc62502,Nazir Correia,https://fbref.com/en/players/7dc62502/Nazir-Correia,CO,3 Seasons,2 Clubs,,1 League,,7.9,0,1,0,0.0,0.18,0.00,0.00,,0,0,,
7dc62502,Nazir Correia,https://fbref.com/en/players/7dc62502/Nazir-Correia,CO,Évreux FC (2 Seasons),,1 League,,5.1,0,0,0,,0.00,0.00,,,0,0,,,
7dc62502,Nazir Correia,https://fbref.com/en/players/7dc62502/Nazir-Correia,CO,SO Romorantin (1 Season),,1 League,,2.9,0,1,0,0.0,0.35,0.00,0.00,,0,0,,,
26721298,Gabri Cortés,https://fbref.com/en/players/26721298/Gabri-Cortes,CO,2020-2021,29,Linares Dep,ESP,Copa del Rey,33rd,1.6,0,1,1,100.0,0.61,0.61,0.00,0.00,0,0,Matches
26721298,Gabri Cortés,https://fbref.com/en/players/26721298/Gabri-Cortes,CO,1 Season,1 Club,,1 League,,1.6,0,1,1,100.0,0.61,0.61,0.00,0.00,0,0,,
3e845f84,Sergio Cortés,https://fbref.com/en/players/3e845f84/Sergio-Cortes,CO,2018-2019,24,CD Ebro,ESP,Copa del Rey,17th,2.6,1,1,1,100.0,0.38,0.38,1.00,1.00,0,0,Matches
3e845f84,Sergio Cortés,https://fbref.com/en/players/3e845f84/Sergio-Cortes,CO,2020-2021,26,Llagostera,ESP,Copa del Rey,61st,1.3,0,,,,,,,,0,1,Matches
3e845f84,Sergio Cortés,https://fbref.com/en/players/3e845f84/Sergio-Cortes,CO,2021-2022,27,San Fernando,ESP,Copa del Rey,Rd1,0.6,0,0,0,,0.00,0.00,,,0,0,Matches
3e845f84,Sergio Cortés,https://fbref.com/en/players/3e845f84/Sergio-Cortes,CO,2025-2026,31,Sabadell,ESP,Copa del Rey,Rd2,1.2,0,0,0,,0.00,0.00,,,0,0,Matches
3e845f84,Sergio Cortés,https://fbref.com/en/players/3e845f84/Sergio-Cortes,CO,4 Seasons,4 Clubs,,1 League,,5.8,1,1,1,100.0,0.23,0.23,1.00,1.00,0,1,,
3e845f84,Sergio Cortés,https://fbref.com/en/players/3e845f84/Sergio-Cortes,CO,CD Ebro (1 Season),,1 League,,2.6,1,1,1,100.0,0.38,0.38,1.00,1.00,0,0,,,
3e845f84,Sergio Cortés,https://fbref.com/en/players/3e845f84/Sergio-Cortes,CO,Sabadell (1 Season),,1 League,,1.2,0,0,0,,0.00,0.00,,,0,0,,,
3e845f84,Sergio Cortés,https://fbref.com/en/players/3e845f84/Sergio-Cortes,CO,San Fernando (1 Season),,1 League,,0.6,0,0,0,,0.00,0.00,,,0,0,,,
3e845f84,Sergio Cortés,https://fbref.com/en/players/3e845f84/Sergio-Cortes,CO,Llagostera (1 Season),,1 League,,1.3,0,,,,,,,,0,1,,,
cdd09765,Álex Costa,https://fbref.com/en/players/cdd09765/Alex-Costa,CO,2024-2025,21,Ponferradina,ESP,Copa del Rey,R32,1.8,1,3,2,66.7,1.65,1.10,0.33,0.50,0,0,Matches
cdd09765,Álex Costa,https://fbref.com/en/players/cdd09765/Alex-Costa,CO,2 Seasons,2 Clubs,,1 League,,1.8,1,3,2,66.7,1.65,1.10,0.33,0.50,0,0,,
cdd09765,Álex Costa,https://fbref.com/en/players/cdd09765/Alex-Costa,CO,Ponferradina (1 Season),,1 League,,1.8,1,3,2,66.7,1.65,1.10,0.33,0.50,0,0,,,
cdd09765,Álex Costa,https://fbref.com/en/players/cdd09765/Alex-Costa,CO,Sevilla (1 Season),,1 League,,,,,,,,,,,,,,,
9229c9ff,Gabriel Costa,https://fbref.com/en/players/9229c9ff/Gabriel-Costa,CO,2022,25,Rochester,USA,U.S. Open Cup,R32,1.1,0,3,3,100.0,2.78,2.78,0.00,0.00,0,0,Matches
9229c9ff,Gabriel Costa,https://fbref.com/en/players/9229c9ff/Gabriel-Costa,CO,1 Season,1 Club,,1 League,,1.1,0,3,3,100.0,2.78,2.78,0.00,0.00,0,0,,
d1faddac,Sergio Cotilla,https://fbref.com/en/players/d1faddac/Sergio-Cotilla,CO,2018-2019,26,Bouzas,ESP,Copa del Rey,66th,1.0,0,,,,,,,,0,0,Matches
d1faddac,Sergio Cotilla,https://fbref.com/en/players/d1faddac/Sergio-Cotilla,CO,2023-2024,31,Arosa,ESP,Copa del Rey,Rd2,2.0,0,1,0,0.0,0.50,0.00,0.00,,0,0,Matches
d1faddac,Sergio Cotilla,https://fbref.com/en/players/d1faddac/Sergio-Cotilla,CO,2 Seasons,2 Clubs,,1 League,,3.0,0,1,0,0.0,0.50,0.00,0.00,,0,0,,
d1faddac,Sergio Cotilla,https://fbref.com/en/players/d1faddac/Sergio-Cotilla,CO,Arosa (1 Season),,1 League,,2.0,0,1,0,0.0,0.50,0.00,0.00,,0,0,,,
d1faddac,Sergio Cotilla,https://fbref.com/en/players/d1faddac/Sergio-Cotilla,CO,Bouzas (1 Season),,1 League,,1.0,0,,,,,,,,0,0,,,
c8ea701f,Nathan Cotterell,https://fbref.com/en/players/c8ea701f/Nathan-Cotterell,CO,2017-2018,25,Nantwich Town FC,ENG,FA Cup,85th,0.8,0,1,0,0.0,1.22,0.00,0.00,,0,0,Matches
c8ea701f,Nathan Cotterell,https://fbref.com/en/players/c8ea701f/Nathan-Cotterell,CO,1 Season,1 Club,,1 League,,0.8,0,1,0,0.0,1.22,0.00,0.00,,0,0,,
60a94ee0,Antoine Couderc,https://fbref.com/en/players/60a94ee0/Antoine-Couderc,CO,2018-2019,24,Aurillac,FRA,Coupe de France,33rd,2.6,0,0,0,,0.00,0.00,,,0,0,Matches
60a94ee0,Antoine Couderc,https://fbref.com/en/players/60a94ee0/Antoine-Couderc,CO,2020-2021,26,FC Chamalières,FRA,Coupe de France,33rd,3.3,0,0,0,,0.00,0.00,,,0,0,Matches
