player_id,season,career_season,club_id,matches_played,goals,assists,yellow_cards,red_cards
l1_championship_player_2018_30_47709,2018,2013,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2018_30_47709,2018,2013,l1_championship_club_2025_9000008836,27,0,0,1,0
l1_championship_player_2018_30_47709,2018,2014,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2018_30_47709,2018,2014,l1_championship_club_2025_9000008836,4,0,0,0,0
l1_championship_player_2018_30_47709,2018,2015,l1_championship_club_2025_30,3,0,0,0,0
l1_championship_player_2018_30_47709,2018,2015,l1_championship_club_2025_9000008836,7,0,0,2,0
l1_championship_player_2018_30_47709,2018,2016,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2018_30_47709,2018,2016,l1_championship_club_2025_9000008836,11,0,0,1,0
l1_championship_player_2018_30_47709,2018,2017,l1_championship_club_2025_9000002544,13,0,0,1,0
l1_championship_player_2018_30_47709,2018,2017,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2018_30_47709,2018,2017,l1_championship_club_2025_9000008836,8,0,0,1,0
l1_championship_player_2018_30_47709,2018,2019,l1_championship_club_2025_30,3,0,0,1,0
l1_championship_player_2018_30_47709,2018,2020,l1_championship_club_2025_2,26,4,1,6,1
l1_championship_player_2018_30_47709,2018,2021,l1_championship_club_2025_2,5,0,0,0,0
l1_championship_player_2018_30_47709,2018,2021,l1_championship_club_2025_9000007421,1,0,0,0,0
l1_championship_player_2018_30_47709,2018,2022,l1_championship_club_2025_5,27,3,3,3,0
l1_championship_player_2018_30_47709,2018,2023,l1_championship_club_2025_5,34,3,0,2,0
l1_championship_player_2018_30_47709,2018,2024,l1_championship_club_2025_5,31,2,1,5,0
l1_championship_player_2018_30_47709,2018,2025,l1_championship_club_2025_5,26,1,1,1,1
l1_championship_player_2019_30_47709,2019,2012,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2019_30_47709,2019,2012,l1_championship_club_2025_9000008836,18,2,0,3,0
l1_championship_player_2019_30_47709,2019,2013,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2019_30_47709,2019,2013,l1_championship_club_2025_9000008836,27,0,0,1,0
l1_championship_player_2019_30_47709,2019,2014,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2019_30_47709,2019,2014,l1_championship_club_2025_9000008836,4,0,0,0,0
l1_championship_player_2019_30_47709,2019,2015,l1_championship_club_2025_30,3,0,0,0,0
l1_championship_player_2019_30_47709,2019,2015,l1_championship_club_2025_9000008836,7,0,0,2,0
l1_championship_player_2019_30_47709,2019,2016,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2019_30_47709,2019,2016,l1_championship_club_2025_9000008836,11,0,0,1,0
l1_championship_player_2019_30_47709,2019,2017,l1_championship_club_2025_9000002544,13,0,0,1,0
l1_championship_player_2019_30_47709,2019,2017,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2019_30_47709,2019,2017,l1_championship_club_2025_9000008836,8,0,0,1,0
l1_championship_player_2019_30_47709,2019,2019,l1_championship_club_2025_30,3,0,0,1,0
l1_championship_player_2019_30_47709,2019,2020,l1_championship_club_2025_2,26,4,1,6,1
l1_championship_player_2019_30_47709,2019,2021,l1_championship_club_2025_2,5,0,0,0,0
l1_championship_player_2019_30_47709,2019,2021,l1_championship_club_2025_9000007421,1,0,0,0,0
l1_championship_player_2019_30_47709,2019,2022,l1_championship_club_2025_5,27,3,3,3,0
l1_championship_player_2019_30_47709,2019,2023,l1_championship_club_2025_5,34,3,0,2,0
l1_championship_player_2019_30_47709,2019,2024,l1_championship_club_2025_5,31,2,1,5,0
l1_championship_player_2019_30_47709,2019,2025,l1_championship_club_2025_5,26,1,1,1,1
l1_championship_player_2022_5_47709,2022,2012,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2022_5_47709,2022,2012,l1_championship_club_2025_9000008836,18,2,0,3,0
l1_championship_player_2022_5_47709,2022,2013,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2022_5_47709,2022,2013,l1_championship_club_2025_9000008836,27,0,0,1,0
l1_championship_player_2022_5_47709,2022,2014,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2022_5_47709,2022,2014,l1_championship_club_2025_9000008836,4,0,0,0,0
l1_championship_player_2022_5_47709,2022,2015,l1_championship_club_2025_30,3,0,0,0,0
l1_championship_player_2022_5_47709,2022,2015,l1_championship_club_2025_9000008836,7,0,0,2,0
l1_championship_player_2022_5_47709,2022,2016,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2022_5_47709,2022,2016,l1_championship_club_2025_9000008836,11,0,0,1,0
l1_championship_player_2022_5_47709,2022,2017,l1_championship_club_2025_9000002544,13,0,0,1,0
l1_championship_player_2022_5_47709,2022,2017,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2022_5_47709,2022,2017,l1_championship_club_2025_9000008836,8,0,0,1,0
l1_championship_player_2022_5_47709,2022,2019,l1_championship_club_2025_30,3,0,0,1,0
l1_championship_player_2022_5_47709,2022,2020,l1_championship_club_2025_2,26,4,1,6,1
l1_championship_player_2022_5_47709,2022,2021,l1_championship_club_2025_2,5,0,0,0,0
l1_championship_player_2022_5_47709,2022,2021,l1_championship_club_2025_9000007421,1,0,0,0,0
l1_championship_player_2022_5_47709,2022,2022,l1_championship_club_2025_5,27,3,3,3,0
l1_championship_player_2022_5_47709,2022,2023,l1_championship_club_2025_5,34,3,0,2,0
l1_championship_player_2022_5_47709,2022,2024,l1_championship_club_2025_5,31,2,1,5,0
l1_championship_player_2022_5_47709,2022,2025,l1_championship_club_2025_5,26,1,1,1,1
l1_championship_player_2023_5_47709,2023,2012,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2023_5_47709,2023,2012,l1_championship_club_2025_9000008836,18,2,0,3,0
l1_championship_player_2023_5_47709,2023,2013,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2023_5_47709,2023,2013,l1_championship_club_2025_9000008836,27,0,0,1,0
l1_championship_player_2023_5_47709,2023,2014,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2023_5_47709,2023,2014,l1_championship_club_2025_9000008836,4,0,0,0,0
l1_championship_player_2023_5_47709,2023,2015,l1_championship_club_2025_30,3,0,0,0,0
l1_championship_player_2023_5_47709,2023,2015,l1_championship_club_2025_9000008836,7,0,0,2,0
l1_championship_player_2023_5_47709,2023,2016,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2023_5_47709,2023,2016,l1_championship_club_2025_9000008836,11,0,0,1,0
l1_championship_player_2023_5_47709,2023,2017,l1_championship_club_2025_9000002544,13,0,0,1,0
l1_championship_player_2023_5_47709,2023,2017,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2023_5_47709,2023,2017,l1_championship_club_2025_9000008836,8,0,0,1,0
l1_championship_player_2023_5_47709,2023,2019,l1_championship_club_2025_30,3,0,0,1,0
l1_championship_player_2023_5_47709,2023,2020,l1_championship_club_2025_2,26,4,1,6,1
l1_championship_player_2023_5_47709,2023,2021,l1_championship_club_2025_2,5,0,0,0,0
l1_championship_player_2023_5_47709,2023,2021,l1_championship_club_2025_9000007421,1,0,0,0,0
l1_championship_player_2023_5_47709,2023,2022,l1_championship_club_2025_5,27,3,3,3,0
l1_championship_player_2023_5_47709,2023,2023,l1_championship_club_2025_5,34,3,0,2,0
l1_championship_player_2023_5_47709,2023,2024,l1_championship_club_2025_5,31,2,1,5,0
l1_championship_player_2023_5_47709,2023,2025,l1_championship_club_2025_5,26,1,1,1,1
l1_championship_player_2024_5_47709,2024,2012,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2024_5_47709,2024,2012,l1_championship_club_2025_9000008836,18,2,0,3,0
l1_championship_player_2024_5_47709,2024,2013,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2024_5_47709,2024,2013,l1_championship_club_2025_9000008836,27,0,0,1,0
l1_championship_player_2024_5_47709,2024,2014,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2024_5_47709,2024,2014,l1_championship_club_2025_9000008836,4,0,0,0,0
l1_championship_player_2024_5_47709,2024,2015,l1_championship_club_2025_30,3,0,0,0,0
l1_championship_player_2024_5_47709,2024,2015,l1_championship_club_2025_9000008836,7,0,0,2,0
l1_championship_player_2024_5_47709,2024,2016,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2024_5_47709,2024,2016,l1_championship_club_2025_9000008836,11,0,0,1,0
l1_championship_player_2024_5_47709,2024,2017,l1_championship_club_2025_9000002544,13,0,0,1,0
l1_championship_player_2024_5_47709,2024,2017,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2024_5_47709,2024,2017,l1_championship_club_2025_9000008836,8,0,0,1,0
l1_championship_player_2024_5_47709,2024,2019,l1_championship_club_2025_30,3,0,0,1,0
l1_championship_player_2024_5_47709,2024,2020,l1_championship_club_2025_2,26,4,1,6,1
l1_championship_player_2024_5_47709,2024,2021,l1_championship_club_2025_2,5,0,0,0,0
l1_championship_player_2024_5_47709,2024,2021,l1_championship_club_2025_9000007421,1,0,0,0,0
l1_championship_player_2024_5_47709,2024,2022,l1_championship_club_2025_5,27,3,3,3,0
l1_championship_player_2024_5_47709,2024,2023,l1_championship_club_2025_5,34,3,0,2,0
l1_championship_player_2024_5_47709,2024,2024,l1_championship_club_2025_5,31,2,1,5,0
l1_championship_player_2024_5_47709,2024,2025,l1_championship_club_2025_5,26,1,1,1,1
l1_championship_player_2008_12_34992,2008,2012,l1_championship_club_2025_9000000373,2,0,2,0,0
l1_championship_player_2008_12_34992,2008,2013,l1_championship_club_2025_9000000033,1,0,0,0,0
l1_championship_player_2008_12_34992,2008,2013,l1_championship_club_2025_9000001464,9,1,0,2,1
l1_championship_player_2008_12_34992,2008,2014,l1_championship_club_2025_9000000033,0,0,0,0,0
l1_championship_player_2008_12_34992,2008,2014,l1_championship_club_2025_9000001464,35,2,0,8,0
l1_championship_player_2008_12_34992,2008,2015,l1_championship_club_2025_9000002714,28,6,0,3,0
l1_championship_player_2008_12_34992,2008,2016,l1_championship_club_2025_9000002714,37,2,0,9,1
l1_championship_player_2008_12_34992,2008,2017,l1_championship_club_2025_9000002714,39,6,0,6,1
l1_championship_player_2008_12_34992,2008,2018,l1_championship_club_2025_9000002714,54,8,1,9,0
l1_championship_player_2008_12_34992,2008,2019,l1_championship_club_2025_9000002714,34,6,0,6,0
l1_championship_player_2008_12_34992,2008,2020,l1_championship_club_2025_9000002714,36,6,0,5,0
l1_championship_player_2008_12_34992,2008,2021,l1_championship_club_2025_9000002714,34,3,0,4,0
l1_championship_player_2008_12_34992,2008,2022,l1_championship_club_2025_9000002714,32,1,0,4,0
l1_championship_player_2008_12_34992,2008,2023,l1_championship_club_2025_5,32,0,3,3,0
l1_championship_player_2008_12_34992,2008,2024,l1_championship_club_2025_5,32,0,0,6,0
l1_championship_player_2008_12_34992,2008,2025,l1_championship_club_2025_5,28,0,0,3,0
l1_championship_player_2023_5_34992,2023,2012,l1_championship_club_2025_9000000373,2,0,2,0,0
l1_championship_player_2023_5_34992,2023,2013,l1_championship_club_2025_9000000033,1,0,0,0,0
l1_championship_player_2023_5_34992,2023,2013,l1_championship_club_2025_9000001464,9,1,0,2,1
l1_championship_player_2023_5_34992,2023,2014,l1_championship_club_2025_9000000033,0,0,0,0,0
l1_championship_player_2023_5_34992,2023,2014,l1_championship_club_2025_9000001464,35,2,0,8,0
l1_championship_player_2023_5_34992,2023,2015,l1_championship_club_2025_9000002714,28,6,0,3,0
l1_championship_player_2023_5_34992,2023,2016,l1_championship_club_2025_9000002714,37,2,0,9,1
l1_championship_player_2023_5_34992,2023,2017,l1_championship_club_2025_9000002714,39,6,0,6,1
l1_championship_player_2023_5_34992,2023,2018,l1_championship_club_2025_9000002714,54,8,1,9,0
l1_championship_player_2023_5_34992,2023,2019,l1_championship_club_2025_9000002714,34,6,0,6,0
l1_championship_player_2023_5_34992,2023,2020,l1_championship_club_2025_9000002714,36,6,0,5,0
l1_championship_player_2023_5_34992,2023,2021,l1_championship_club_2025_9000002714,34,3,0,4,0
l1_championship_player_2023_5_34992,2023,2022,l1_championship_club_2025_9000002714,32,1,0,4,0
l1_championship_player_2023_5_34992,2023,2023,l1_championship_club_2025_5,32,0,3,3,0
l1_championship_player_2023_5_34992,2023,2024,l1_championship_club_2025_5,32,0,0,6,0
l1_championship_player_2023_5_34992,2023,2025,l1_championship_club_2025_5,28,0,0,3,0
l1_championship_player_2024_5_34992,2024,2012,l1_championship_club_2025_9000000373,2,0,2,0,0
l1_championship_player_2024_5_34992,2024,2013,l1_championship_club_2025_9000000033,1,0,0,0,0
l1_championship_player_2024_5_34992,2024,2013,l1_championship_club_2025_9000001464,9,1,0,2,1
l1_championship_player_2024_5_34992,2024,2014,l1_championship_club_2025_9000000033,0,0,0,0,0
l1_championship_player_2024_5_34992,2024,2014,l1_championship_club_2025_9000001464,35,2,0,8,0
l1_championship_player_2024_5_34992,2024,2015,l1_championship_club_2025_9000002714,28,6,0,3,0
l1_championship_player_2024_5_34992,2024,2016,l1_championship_club_2025_9000002714,37,2,0,9,1
l1_championship_player_2024_5_34992,2024,2017,l1_championship_club_2025_9000002714,39,6,0,6,1
l1_championship_player_2024_5_34992,2024,2018,l1_championship_club_2025_9000002714,54,8,1,9,0
l1_championship_player_2024_5_34992,2024,2019,l1_championship_club_2025_9000002714,34,6,0,6,0
l1_championship_player_2024_5_34992,2024,2020,l1_championship_club_2025_9000002714,36,6,0,5,0
l1_championship_player_2024_5_34992,2024,2021,l1_championship_club_2025_9000002714,34,3,0,4,0
l1_championship_player_2024_5_34992,2024,2022,l1_championship_club_2025_9000002714,32,1,0,4,0
l1_championship_player_2024_5_34992,2024,2023,l1_championship_club_2025_5,32,0,3,3,0
l1_championship_player_2024_5_34992,2024,2024,l1_championship_club_2025_5,32,0,0,6,0
l1_championship_player_2024_5_34992,2024,2025,l1_championship_club_2025_5,28,0,0,3,0
l1_championship_player_2017_13_66261,2017,2020,l1_championship_club_2025_13,9,1,0,2,0
l1_championship_player_2017_13_66261,2017,2021,l1_championship_club_2024_4,28,3,1,3,0
l1_championship_player_2017_13_66261,2017,2022,l1_championship_club_2025_13,6,0,1,0,0
l1_championship_player_2017_13_66261,2017,2023,l1_championship_club_2025_9000000056,8,0,0,0,0
l1_championship_player_2017_13_66261,2017,2023,l1_championship_club_2025_13,0,0,0,0,0
l1_championship_player_2017_13_66261,2017,2024,l1_championship_club_2025_5,21,1,0,2,0
l1_championship_player_2017_13_66261,2017,2024,l1_championship_club_2025_9000000056,0,0,0,0,0
l1_championship_player_2017_13_66261,2017,2025,l1_championship_club_2025_5,10,0,0,1,0
l1_championship_player_2017_13_66261,2017,2025,l1_championship_club_2025_9000000056,0,0,0,0,0
l1_championship_player_2018_13_66261,2018,2020,l1_championship_club_2025_13,9,1,0,2,0
l1_championship_player_2018_13_66261,2018,2021,l1_championship_club_2024_4,28,3,1,3,0
l1_championship_player_2018_13_66261,2018,2022,l1_championship_club_2025_13,6,0,1,0,0
l1_championship_player_2018_13_66261,2018,2023,l1_championship_club_2025_9000000056,8,0,0,0,0
l1_championship_player_2018_13_66261,2018,2023,l1_championship_club_2025_13,0,0,0,0,0
l1_championship_player_2018_13_66261,2018,2024,l1_championship_club_2025_5,21,1,0,2,0
l1_championship_player_2018_13_66261,2018,2024,l1_championship_club_2025_9000000056,0,0,0,0,0
l1_championship_player_2018_13_66261,2018,2025,l1_championship_club_2025_5,10,0,0,1,0
l1_championship_player_2018_13_66261,2018,2025,l1_championship_club_2025_9000000056,0,0,0,0,0
l1_championship_player_2019_13_66261,2019,2020,l1_championship_club_2025_13,9,1,0,2,0
l1_championship_player_2019_13_66261,2019,2021,l1_championship_club_2024_4,28,3,1,3,0
l1_championship_player_2019_13_66261,2019,2022,l1_championship_club_2025_13,6,0,1,0,0
l1_championship_player_2019_13_66261,2019,2023,l1_championship_club_2025_9000000056,8,0,0,0,0
l1_championship_player_2019_13_66261,2019,2023,l1_championship_club_2025_13,0,0,0,0,0
l1_championship_player_2019_13_66261,2019,2024,l1_championship_club_2025_5,21,1,0,2,0
l1_championship_player_2019_13_66261,2019,2024,l1_championship_club_2025_9000000056,0,0,0,0,0
l1_championship_player_2019_13_66261,2019,2025,l1_championship_club_2025_5,10,0,0,1,0
l1_championship_player_2019_13_66261,2019,2025,l1_championship_club_2025_9000000056,0,0,0,0,0
l1_championship_player_2020_13_66261,2020,2020,l1_championship_club_2025_13,9,1,0,2,0
l1_championship_player_2020_13_66261,2020,2021,l1_championship_club_2024_4,28,3,1,3,0
l1_championship_player_2020_13_66261,2020,2022,l1_championship_club_2025_13,6,0,1,0,0
l1_championship_player_2020_13_66261,2020,2023,l1_championship_club_2025_9000000056,8,0,0,0,0
l1_championship_player_2020_13_66261,2020,2023,l1_championship_club_2025_13,0,0,0,0,0
l1_championship_player_2020_13_66261,2020,2024,l1_championship_club_2025_5,21,1,0,2,0
l1_championship_player_2020_13_66261,2020,2024,l1_championship_club_2025_9000000056,0,0,0,0,0
l1_championship_player_2020_13_66261,2020,2025,l1_championship_club_2025_5,10,0,0,1,0
l1_championship_player_2020_13_66261,2020,2025,l1_championship_club_2025_9000000056,0,0,0,0,0
l1_championship_player_2021_4_66261,2021,2020,l1_championship_club_2025_13,9,1,0,2,0
l1_championship_player_2021_4_66261,2021,2021,l1_championship_club_2024_4,28,3,1,3,0
l1_championship_player_2021_4_66261,2021,2022,l1_championship_club_2025_13,6,0,1,0,0
l1_championship_player_2021_4_66261,2021,2023,l1_championship_club_2025_9000000056,8,0,0,0,0
l1_championship_player_2021_4_66261,2021,2023,l1_championship_club_2025_13,0,0,0,0,0
l1_championship_player_2021_4_66261,2021,2024,l1_championship_club_2025_5,21,1,0,2,0
l1_championship_player_2021_4_66261,2021,2024,l1_championship_club_2025_9000000056,0,0,0,0,0
l1_championship_player_2021_4_66261,2021,2025,l1_championship_club_2025_5,10,0,0,1,0
l1_championship_player_2021_4_66261,2021,2025,l1_championship_club_2025_9000000056,0,0,0,0,0
l1_championship_player_2021_13_66261,2021,2020,l1_championship_club_2025_13,9,1,0,2,0
l1_championship_player_2021_13_66261,2021,2021,l1_championship_club_2024_4,28,3,1,3,0
l1_championship_player_2021_13_66261,2021,2022,l1_championship_club_2025_13,6,0,1,0,0
l1_championship_player_2021_13_66261,2021,2023,l1_championship_club_2025_9000000056,8,0,0,0,0
l1_championship_player_2021_13_66261,2021,2023,l1_championship_club_2025_13,0,0,0,0,0
l1_championship_player_2021_13_66261,2021,2024,l1_championship_club_2025_5,21,1,0,2,0
l1_championship_player_2021_13_66261,2021,2024,l1_championship_club_2025_9000000056,0,0,0,0,0
l1_championship_player_2021_13_66261,2021,2025,l1_championship_club_2025_5,10,0,0,1,0
l1_championship_player_2021_13_66261,2021,2025,l1_championship_club_2025_9000000056,0,0,0,0,0
l1_championship_player_2022_13_66261,2022,2020,l1_championship_club_2025_13,9,1,0,2,0
l1_championship_player_2022_13_66261,2022,2021,l1_championship_club_2024_4,28,3,1,3,0
l1_championship_player_2022_13_66261,2022,2022,l1_championship_club_2025_13,6,0,1,0,0
l1_championship_player_2022_13_66261,2022,2023,l1_championship_club_2025_9000000056,8,0,0,0,0
l1_championship_player_2022_13_66261,2022,2023,l1_championship_club_2025_13,0,0,0,0,0
l1_championship_player_2022_13_66261,2022,2024,l1_championship_club_2025_5,21,1,0,2,0
l1_championship_player_2022_13_66261,2022,2024,l1_championship_club_2025_9000000056,0,0,0,0,0
l1_championship_player_2022_13_66261,2022,2025,l1_championship_club_2025_5,10,0,0,1,0
l1_championship_player_2022_13_66261,2022,2025,l1_championship_club_2025_9000000056,0,0,0,0,0
l1_championship_player_2023_13_66261,2023,2020,l1_championship_club_2025_13,9,1,0,2,0
l1_championship_player_2023_13_66261,2023,2021,l1_championship_club_2024_4,28,3,1,3,0
l1_championship_player_2023_13_66261,2023,2022,l1_championship_club_2025_13,6,0,1,0,0
l1_championship_player_2023_13_66261,2023,2023,l1_championship_club_2025_9000000056,8,0,0,0,0
l1_championship_player_2023_13_66261,2023,2023,l1_championship_club_2025_13,0,0,0,0,0
l1_championship_player_2023_13_66261,2023,2024,l1_championship_club_2025_5,21,1,0,2,0
l1_championship_player_2023_13_66261,2023,2024,l1_championship_club_2025_9000000056,0,0,0,0,0
l1_championship_player_2023_13_66261,2023,2025,l1_championship_club_2025_5,10,0,0,1,0
l1_championship_player_2023_13_66261,2023,2025,l1_championship_club_2025_9000000056,0,0,0,0,0
l1_championship_player_2024_5_66261,2024,2020,l1_championship_club_2025_13,9,1,0,2,0
l1_championship_player_2024_5_66261,2024,2021,l1_championship_club_2024_4,28,3,1,3,0
l1_championship_player_2024_5_66261,2024,2022,l1_championship_club_2025_13,6,0,1,0,0
l1_championship_player_2024_5_66261,2024,2023,l1_championship_club_2025_9000000056,8,0,0,0,0
l1_championship_player_2024_5_66261,2024,2023,l1_championship_club_2025_13,0,0,0,0,0
l1_championship_player_2024_5_66261,2024,2024,l1_championship_club_2025_5,21,1,0,2,0
l1_championship_player_2024_5_66261,2024,2024,l1_championship_club_2025_9000000056,0,0,0,0,0
l1_championship_player_2024_5_66261,2024,2025,l1_championship_club_2025_5,10,0,0,1,0
l1_championship_player_2024_5_66261,2024,2025,l1_championship_club_2025_9000000056,0,0,0,0,0
l1_championship_player_2024_13_66261,2024,2020,l1_championship_club_2025_13,9,1,0,2,0
l1_championship_player_2024_13_66261,2024,2021,l1_championship_club_2024_4,28,3,1,3,0
l1_championship_player_2024_13_66261,2024,2022,l1_championship_club_2025_13,6,0,1,0,0
l1_championship_player_2024_13_66261,2024,2023,l1_championship_club_2025_9000000056,8,0,0,0,0
l1_championship_player_2024_13_66261,2024,2023,l1_championship_club_2025_13,0,0,0,0,0
l1_championship_player_2024_13_66261,2024,2024,l1_championship_club_2025_5,21,1,0,2,0
l1_championship_player_2024_13_66261,2024,2024,l1_championship_club_2025_9000000056,0,0,0,0,0
l1_championship_player_2024_13_66261,2024,2025,l1_championship_club_2025_5,10,0,0,1,0
l1_championship_player_2024_13_66261,2024,2025,l1_championship_club_2025_9000000056,0,0,0,0,0
l1_championship_player_2021_5_81328,2021,2018,l1_championship_club_2025_9000007434,16,0,0,2,0
l1_championship_player_2021_5_81328,2021,2019,l1_championship_club_2025_9000007434,8,0,0,1,1
l1_championship_player_2021_5_81328,2021,2020,l1_championship_club_2025_5,2,0,0,0,0
l1_championship_player_2021_5_81328,2021,2020,l1_championship_club_2025_9000007434,4,0,0,2,1
l1_championship_player_2021_5_81328,2021,2021,l1_championship_club_2025_5,34,1,0,5,0
l1_championship_player_2021_5_81328,2021,2021,l1_championship_club_2025_9000007434,0,0,0,0,0
l1_championship_player_2021_5_81328,2021,2022,l1_championship_club_2025_5,35,3,1,11,0
l1_championship_player_2021_5_81328,2021,2022,l1_championship_club_2025_9000007434,0,0,0,0,0
l1_championship_player_2021_5_81328,2021,2023,l1_championship_club_2025_5,32,0,0,10,0
l1_championship_player_2021_5_81328,2021,2023,l1_championship_club_2025_9000007434,0,0,0,0,0
l1_championship_player_2021_5_81328,2021,2024,l1_championship_club_2025_5,16,3,0,4,1
l1_championship_player_2021_5_81328,2021,2025,l1_championship_club_2025_5,27,1,1,4,2
l1_championship_player_2022_5_81328,2022,2018,l1_championship_club_2025_9000007434,16,0,0,2,0
l1_championship_player_2022_5_81328,2022,2019,l1_championship_club_2025_9000007434,8,0,0,1,1
l1_championship_player_2022_5_81328,2022,2020,l1_championship_club_2025_5,2,0,0,0,0
l1_championship_player_2022_5_81328,2022,2020,l1_championship_club_2025_9000007434,4,0,0,2,1
l1_championship_player_2022_5_81328,2022,2021,l1_championship_club_2025_5,34,1,0,5,0
l1_championship_player_2022_5_81328,2022,2021,l1_championship_club_2025_9000007434,0,0,0,0,0
l1_championship_player_2022_5_81328,2022,2022,l1_championship_club_2025_5,35,3,1,11,0
l1_championship_player_2022_5_81328,2022,2022,l1_championship_club_2025_9000007434,0,0,0,0,0
l1_championship_player_2022_5_81328,2022,2023,l1_championship_club_2025_5,32,0,0,10,0
l1_championship_player_2022_5_81328,2022,2023,l1_championship_club_2025_9000007434,0,0,0,0,0
l1_championship_player_2022_5_81328,2022,2024,l1_championship_club_2025_5,16,3,0,4,1
l1_championship_player_2022_5_81328,2022,2025,l1_championship_club_2025_5,27,1,1,4,2
l1_championship_player_2023_5_81328,2023,2018,l1_championship_club_2025_9000007434,16,0,0,2,0
l1_championship_player_2023_5_81328,2023,2019,l1_championship_club_2025_9000007434,8,0,0,1,1
l1_championship_player_2023_5_81328,2023,2020,l1_championship_club_2025_5,2,0,0,0,0
l1_championship_player_2023_5_81328,2023,2020,l1_championship_club_2025_9000007434,4,0,0,2,1
l1_championship_player_2023_5_81328,2023,2021,l1_championship_club_2025_5,34,1,0,5,0
l1_championship_player_2023_5_81328,2023,2021,l1_championship_club_2025_9000007434,0,0,0,0,0
l1_championship_player_2023_5_81328,2023,2022,l1_championship_club_2025_5,35,3,1,11,0
l1_championship_player_2023_5_81328,2023,2022,l1_championship_club_2025_9000007434,0,0,0,0,0
l1_championship_player_2023_5_81328,2023,2023,l1_championship_club_2025_5,32,0,0,10,0
l1_championship_player_2023_5_81328,2023,2023,l1_championship_club_2025_9000007434,0,0,0,0,0
l1_championship_player_2023_5_81328,2023,2024,l1_championship_club_2025_5,16,3,0,4,1
l1_championship_player_2023_5_81328,2023,2025,l1_championship_club_2025_5,27,1,1,4,2
l1_championship_player_2024_5_81328,2024,2018,l1_championship_club_2025_9000007434,16,0,0,2,0
l1_championship_player_2024_5_81328,2024,2019,l1_championship_club_2025_9000007434,8,0,0,1,1
l1_championship_player_2024_5_81328,2024,2020,l1_championship_club_2025_5,2,0,0,0,0
l1_championship_player_2024_5_81328,2024,2020,l1_championship_club_2025_9000007434,4,0,0,2,1
l1_championship_player_2024_5_81328,2024,2021,l1_championship_club_2025_5,34,1,0,5,0
l1_championship_player_2024_5_81328,2024,2021,l1_championship_club_2025_9000007434,0,0,0,0,0
l1_championship_player_2024_5_81328,2024,2022,l1_championship_club_2025_5,35,3,1,11,0
l1_championship_player_2024_5_81328,2024,2022,l1_championship_club_2025_9000007434,0,0,0,0,0
l1_championship_player_2024_5_81328,2024,2023,l1_championship_club_2025_5,32,0,0,10,0
l1_championship_player_2024_5_81328,2024,2023,l1_championship_club_2025_9000007434,0,0,0,0,0
l1_championship_player_2024_5_81328,2024,2024,l1_championship_club_2025_5,16,3,0,4,1
l1_championship_player_2024_5_81328,2024,2025,l1_championship_club_2025_5,27,1,1,4,2
l1_championship_player_2017_33_80322,2017,2021,l1_championship_club_2025_9000000202,0,0,0,0,0
l1_championship_player_2017_33_80322,2017,2021,l1_championship_club_2025_9531135799,19,0,0,5,0
l1_championship_player_2017_33_80322,2017,2022,l1_championship_club_2025_5,5,0,0,0,0
l1_championship_player_2017_33_80322,2017,2022,l1_championship_club_2025_9531135799,4,0,0,1,0
l1_championship_player_2017_33_80322,2017,2023,l1_championship_club_2025_5,24,0,0,2,0
l1_championship_player_2017_33_80322,2017,2024,l1_championship_club_2025_5,28,0,0,5,1
l1_championship_player_2017_33_80322,2017,2025,l1_championship_club_2025_5,7,0,0,2,0
l1_championship_player_2022_5_80322,2022,2021,l1_championship_club_2025_9000000202,0,0,0,0,0
l1_championship_player_2022_5_80322,2022,2021,l1_championship_club_2025_9531135799,19,0,0,5,0
l1_championship_player_2022_5_80322,2022,2022,l1_championship_club_2025_5,5,0,0,0,0
l1_championship_player_2022_5_80322,2022,2022,l1_championship_club_2025_9531135799,4,0,0,1,0
l1_championship_player_2022_5_80322,2022,2023,l1_championship_club_2025_5,24,0,0,2,0
