player_id,season,total_matches_played,total_goals,total_assists,total_yellow_cards,total_red_cards
l1_championship_player_2025_1_103843,2025,88,0,0,8,0
l1_championship_player_2025_1_89638,2025,434,0,0,36,3
l1_championship_player_2025_1_66951,2025,80,0,0,2,1
l1_championship_player_2025_1_98694,2025,36,0,0,4,0
l1_championship_player_2025_1_84688,2025,252,17,5,40,3
l1_championship_player_2025_1_91272,2025,188,7,2,54,6
l1_championship_player_2025_1_504316,2025,12,0,0,2,0
l1_championship_player_2025_1_505974,2025,0,0,0,0,0
l1_championship_player_2025_1_104679,2025,95,2,1,15,3
l1_championship_player_2025_1_89782,2025,5,0,0,0,0
l1_championship_player_2025_1_91113,2025,225,9,12,81,2
l1_championship_player_2025_1_98605,2025,0,0,0,0,0
l1_championship_player_2025_1_504315,2025,3,0,0,1,0
l1_championship_player_2025_1_94776,2025,341,13,21,44,3
l1_championship_player_2025_1_17566,2025,400,17,20,61,2
l1_championship_player_2025_1_69685,2025,262,28,18,29,1
l1_championship_player_2025_1_62437,2025,248,31,11,39,2
l1_championship_player_2025_1_103700,2025,504,35,33,81,3
l1_championship_player_2025_1_101167,2025,0,0,0,0,0
l1_championship_player_2025_1_28673,2025,478,17,19,101,7
l1_championship_player_2025_1_90528,2025,0,0,0,0,0
l1_championship_player_2025_1_84358,2025,92,5,5,16,1
l1_championship_player_2025_1_506095,2025,23,0,1,7,1
l1_championship_player_2025_1_500906,2025,23,3,1,3,0
l1_championship_player_2025_1_92581,2025,20,0,0,3,1
l1_championship_player_2025_1_500758,2025,36,4,4,5,0
l1_championship_player_2025_1_105460,2025,138,4,12,16,1
l1_championship_player_2025_1_27361,2025,259,26,23,35,1
l1_championship_player_2025_1_507664,2025,0,0,0,0,0
l1_championship_player_2025_1_62575,2025,281,94,36,23,1
l1_championship_player_2025_1_103656,2025,242,92,31,19,1
l1_championship_player_2025_1_100680,2025,60,15,0,1,0
l1_championship_player_2025_1_105296,2025,294,76,36,25,0
l1_championship_player_2025_1_104050,2025,223,34,14,27,0
l1_championship_player_2025_1_99142,2025,183,0,0,21,3
l1_championship_player_2025_1_102045,2025,276,15,34,43,4
l1_championship_player_2025_1_101741,2025,353,29,32,62,6
l1_championship_player_2025_1_92851,2025,276,11,21,23,1
l1_championship_player_2025_1_93674,2025,22,1,2,3,0
l1_championship_player_2025_1_91446,2025,207,20,24,37,2
l1_championship_player_2025_1_105466,2025,237,41,52,17,0
l1_championship_player_2025_1_94779,2025,37,6,0,1,0
l1_championship_player_2025_1_36098,2025,429,120,34,63,3
l1_championship_player_2025_1_98852,2025,47,11,2,3,1
l1_championship_player_2025_2_77229,2025,57,0,0,0,0
l1_championship_player_2025_2_18307,2025,323,0,2,17,5
l1_championship_player_2025_2_103603,2025,5,0,0,0,0
l1_championship_player_2025_2_87050,2025,60,0,0,6,0
l1_championship_player_2025_2_86892,2025,147,1,2,26,2
l1_championship_player_2025_2_504336,2025,17,0,0,6,0
l1_championship_player_2025_2_89545,2025,148,5,3,22,4
l1_championship_player_2025_2_101309,2025,16,1,0,3,1
l1_championship_player_2025_2_94516,2025,250,0,11,45,2
l1_championship_player_2025_2_502542,2025,39,3,3,7,1
l1_championship_player_2025_2_104421,2025,137,1,9,4,1
l1_championship_player_2025_2_503228,2025,19,0,0,4,0
l1_championship_player_2025_2_81386,2025,167,6,4,26,2
l1_championship_player_2025_2_104726,2025,193,7,1,53,0
l1_championship_player_2025_2_100379,2025,55,1,0,5,2
l1_championship_player_2025_2_81342,2025,108,3,2,13,1
l1_championship_player_2025_2_104062,2025,87,2,2,10,3
l1_championship_player_2025_2_83680,2025,24,0,0,1,0
l1_championship_player_2025_2_86432,2025,112,10,1,14,0
l1_championship_player_2025_2_98440,2025,30,4,0,3,0
l1_championship_player_2025_2_505586,2025,20,5,0,5,0
l1_championship_player_2025_2_82393,2025,249,5,1,39,2
l1_championship_player_2025_2_105203,2025,104,6,6,12,2
l1_championship_player_2025_2_63146,2025,254,41,21,13,0
l1_championship_player_2025_2_48113,2025,302,4,5,52,2
l1_championship_player_2025_2_79828,2025,184,14,11,26,1
l1_championship_player_2025_2_504857,2025,2,0,0,0,0
l1_championship_player_2025_2_103884,2025,102,9,13,13,1
l1_championship_player_2025_2_66914,2025,165,23,9,8,0
l1_championship_player_2025_2_105418,2025,230,41,10,29,1
l1_championship_player_2025_2_87068,2025,49,14,0,4,1
l1_championship_player_2025_2_83293,2025,232,51,21,29,1
l1_championship_player_2025_2_504285,2025,14,1,0,3,0
l1_championship_player_2025_5_87318,2025,20,0,0,0,0
l1_championship_player_2025_5_18529,2025,231,0,1,13,1
l1_championship_player_2025_5_6105,2025,176,1,0,17,3
l1_championship_player_2025_5_90630,2025,0,0,0,0,0
l1_championship_player_2025_5_87310,2025,154,6,3,10,1
l1_championship_player_2025_5_93647,2025,1,0,0,1,0
l1_championship_player_2025_5_47709,2025,244,15,6,27,2
l1_championship_player_2025_5_505592,2025,0,0,0,0,0
l1_championship_player_2025_5_34992,2025,433,41,6,68,3
l1_championship_player_2025_5_66261,2025,82,5,2,8,0
l1_championship_player_2025_5_81328,2025,174,8,2,39,5
l1_championship_player_2025_5_105158,2025,244,6,3,34,2
l1_championship_player_2025_5_80322,2025,87,0,0,15,1
l1_championship_player_2025_5_98806,2025,8,1,0,0,1
l1_championship_player_2025_5_103617,2025,189,10,7,43,2
l1_championship_player_2025_5_505651,2025,0,0,0,0,0
l1_championship_player_2025_5_505593,2025,0,0,0,0,0
l1_championship_player_2025_5_80671,2025,84,5,2,12,0
l1_championship_player_2025_5_72857,2025,17,0,0,5,0
l1_championship_player_2025_5_80954,2025,159,10,4,25,1
l1_championship_player_2025_5_101486,2025,107,11,8,3,0
l1_championship_player_2025_5_104982,2025,180,20,18,10,0
l1_championship_player_2025_5_86624,2025,10,0,0,1,0
l1_championship_player_2025_5_78389,2025,207,15,7,22,2
l1_championship_player_2025_5_505650,2025,0,0,0,0,0
l1_championship_player_2025_5_29510,2025,344,29,7,32,4
l1_championship_player_2025_5_90468,2025,11,2,0,1,0
l1_championship_player_2025_5_505652,2025,0,0,0,0,0
l1_championship_player_2025_5_51620,2025,28,1,5,2,0
l1_championship_player_2025_5_86896,2025,31,4,0,4,0
l1_championship_player_2025_5_74429,2025,215,36,12,15,1
l1_championship_player_2025_5_504858,2025,6,1,0,0,0
l1_championship_player_2025_5_504886,2025,10,1,0,1,0
l1_championship_player_2025_5_94915,2025,429,130,31,36,1
l1_championship_player_2025_5_89760,2025,201,29,14,15,2
l1_championship_player_2025_6_93308,2025,19,0,0,2,0
l1_championship_player_2025_6_36584,2025,154,0,0,6,1
l1_championship_player_2025_6_19005,2025,459,0,0,14,1
l1_championship_player_2025_6_100821,2025,0,0,0,0,0
l1_championship_player_2025_6_506488,2025,0,0,0,0,0
l1_championship_player_2025_6_86608,2025,92,0,1,8,0
l1_championship_player_2025_6_105309,2025,247,11,36,43,2
l1_championship_player_2025_6_28718,2025,412,10,21,61,6
l1_championship_player_2025_6_93202,2025,12,0,0,1,0
l1_championship_player_2025_6_104992,2025,139,5,3,14,1
l1_championship_player_2025_6_104449,2025,40,0,0,8,1
l1_championship_player_2025_6_87458,2025,82,7,2,13,2
l1_championship_player_2025_6_26455,2025,433,5,9,73,8
l1_championship_player_2025_6_93335,2025,33,3,0,5,0
l1_championship_player_2025_6_35628,2025,0,0,0,0,0
l1_championship_player_2025_6_62498,2025,253,5,4,27,0
l1_championship_player_2025_6_41943,2025,282,23,31,27,1
l1_championship_player_2025_6_91200,2025,70,8,1,6,0
l1_championship_player_2025_6_104468,2025,95,10,2,11,0
l1_championship_player_2025_6_86987,2025,31,1,0,2,0
l1_championship_player_2025_6_93960,2025,0,0,0,0,0
l1_championship_player_2025_6_505617,2025,8,1,0,0,0
l1_championship_player_2025_6_105409,2025,178,16,12,42,3
l1_championship_player_2025_6_92140,2025,60,3,1,7,1
l1_championship_player_2025_6_47824,2025,479,78,52,80,5
l1_championship_player_2025_6_41166,2025,355,132,37,25,0
l1_championship_player_2025_6_86482,2025,50,8,0,0,0
l1_championship_player_2025_6_36641,2025,342,75,9,30,0
l1_championship_player_2025_6_44581,2025,380,48,53,24,1
l1_championship_player_2025_6_98732,2025,181,55,12,17,1
l1_championship_player_2025_6_66024,2025,444,91,36,71,3
l1_championship_player_2025_6_27080,2025,491,131,77,52,5
l1_championship_player_2025_7_50284,2025,233,0,0,22,0
l1_championship_player_2025_7_16695,2025,394,0,0,11,3
l1_championship_player_2025_7_99141,2025,345,0,1,5,0
l1_championship_player_2025_7_102065,2025,93,1,0,10,1
l1_championship_player_2025_7_98414,2025,0,0,0,0,0
l1_championship_player_2025_7_105204,2025,50,2,0,19,1
l1_championship_player_2025_7_102060,2025,86,7,3,15,0
l1_championship_player_2025_7_95754,2025,83,4,6,13,2
l1_championship_player_2025_7_505692,2025,17,0,0,0,0
l1_championship_player_2025_7_105347,2025,37,2,0,5,0
l1_championship_player_2025_7_94715,2025,132,1,2,27,3
l1_championship_player_2025_7_503294,2025,34,0,0,6,1
l1_championship_player_2025_7_506504,2025,0,0,0,0,0
l1_championship_player_2025_7_98407,2025,36,0,0,4,0
l1_championship_player_2025_7_94206,2025,248,4,5,55,1
l1_championship_player_2025_7_99053,2025,240,5,4,28,1
l1_championship_player_2025_7_83687,2025,92,4,1,19,5
l1_championship_player_2025_7_86590,2025,187,3,11,27,4
l1_championship_player_2025_7_18329,2025,428,15,19,86,5
l1_championship_player_2025_7_101714,2025,81,3,5,8,0
l1_championship_player_2025_7_105423,2025,19,0,0,6,2
l1_championship_player_2025_7_93800,2025,218,15,8,25,2
l1_championship_player_2025_7_505666,2025,18,1,0,1,0
l1_championship_player_2025_7_62487,2025,71,2,2,13,0
l1_championship_player_2025_7_105331,2025,94,7,9,15,1
l1_championship_player_2025_7_70987,2025,159,9,10,8,0
l1_championship_player_2025_7_40461,2025,271,16,8,29,2
l1_championship_player_2025_7_102066,2025,173,55,12,29,1
l1_championship_player_2025_7_92486,2025,138,39,4,15,1
l1_championship_player_2025_7_105495,2025,0,0,0,0,0
l1_championship_player_2025_7_84609,2025,141,35,9,11,3
l1_championship_player_2025_7_105483,2025,6,1,1,0,0
l1_championship_player_2025_7_94102,2025,187,65,5,7,2
l1_championship_player_2025_7_101363,2025,268,83,14,27,3
l1_championship_player_2025_8_91173,2025,49,0,0,6,1
l1_championship_player_2025_8_105143,2025,104,0,0,2,0
l1_championship_player_2025_8_504283,2025,10,0,0,1,0
l1_championship_player_2025_8_103746,2025,29,0,0,0,0
l1_championship_player_2025_8_36407,2025,235,2,7,32,2
l1_championship_player_2025_8_37043,2025,510,12,19,58,0
l1_championship_player_2025_8_105510,2025,0,0,0,0,0
l1_championship_player_2025_8_104502,2025,45,2,2,6,1
l1_championship_player_2025_8_104434,2025,71,2,1,16,2
l1_championship_player_2025_8_91395,2025,50,6,0,3,0
l1_championship_player_2025_8_101409,2025,67,4,1,12,3
l1_championship_player_2025_8_506096,2025,8,0,0,1,0
l1_championship_player_2025_8_105458,2025,132,6,5,21,2
l1_championship_player_2025_8_505562,2025,11,0,0,3,0
l1_championship_player_2025_8_52840,2025,275,24,20,39,0
l1_championship_player_2025_8_36604,2025,341,14,9,36,8
l1_championship_player_2025_8_88814,2025,78,10,0,8,0
l1_championship_player_2025_8_41517,2025,342,65,32,47,2
l1_championship_player_2025_8_99286,2025,217,8,8,61,2
l1_championship_player_2025_8_504267,2025,13,0,0,2,0
l1_championship_player_2025_8_17172,2025,447,11,21,60,4
l1_championship_player_2025_8_103210,2025,58,2,1,9,0
l1_championship_player_2025_8_87118,2025,101,6,2,18,1
l1_championship_player_2025_8_105181,2025,93,24,0,7,1
l1_championship_player_2025_8_56360,2025,384,128,29,21,2
l1_championship_player_2025_8_506094,2025,27,9,0,3,0
l1_championship_player_2025_8_98357,2025,42,12,1,3,0
l1_championship_player_2025_8_505563,2025,22,6,0,0,0
l1_championship_player_2025_8_84398,2025,26,0,0,1,0
l1_championship_player_2025_8_507594,2025,19,5,0,2,0
l1_championship_player_2025_8_105176,2025,188,20,11,21,0
l1_championship_player_2025_9_503288,2025,0,0,0,0,0
l1_championship_player_2025_9_105304,2025,535,0,0,21,3
l1_championship_player_2025_9_101297,2025,203,0,0,11,0
l1_championship_player_2025_9_86613,2025,14,0,0,0,0
l1_championship_player_2025_9_90029,2025,4,0,0,1,0
l1_championship_player_2025_9_104830,2025,472,21,13,59,1
l1_championship_player_2025_9_90543,2025,29,1,1,5,0
l1_championship_player_2025_9_91927,2025,281,5,43,25,1
l1_championship_player_2025_9_85836,2025,350,14,7,56,4
l1_championship_player_2025_9_92548,2025,14,0,0,2,0
l1_championship_player_2025_9_87320,2025,89,2,0,17,2
l1_championship_player_2025_9_101650,2025,0,0,0,0,0
l1_championship_player_2025_9_90829,2025,101,2,7,15,0
l1_championship_player_2025_9_101564,2025,208,7,3,40,1
l1_championship_player_2025_9_103943,2025,296,13,34,40,1
l1_championship_player_2025_9_88939,2025,0,0,0,0,0
l1_championship_player_2025_9_95629,2025,208,14,18,41,4
l1_championship_player_2025_9_69307,2025,153,27,22,23,0
l1_championship_player_2025_9_88835,2025,22,0,1,2,0
l1_championship_player_2025_9_91448,2025,6,0,0,0,0
l1_championship_player_2025_9_100765,2025,106,4,16,22,2
l1_championship_player_2025_9_81928,2025,40,3,5,7,2
l1_championship_player_2025_9_92856,2025,265,33,25,28,1
l1_championship_player_2025_9_85395,2025,378,52,51,65,6
l1_championship_player_2025_9_28553,2025,427,73,79,70,4
l1_championship_player_2025_9_105481,2025,6,1,0,2,0
l1_championship_player_2025_9_101596,2025,334,30,15,82,4
l1_championship_player_2025_9_506097,2025,28,4,0,2,0
l1_championship_player_2025_9_99215,2025,157,57,13,12,1
l1_championship_player_2025_9_104370,2025,133,49,17,12,0
l1_championship_player_2025_9_103894,2025,36,6,0,4,0
l1_championship_player_2025_9_104735,2025,176,43,8,13,1
l1_championship_player_2025_9_105468,2025,65,8,4,2,1
l1_championship_player_2025_9_98502,2025,467,118,47,36,2
l1_championship_player_2025_12_104089,2025,354,0,0,19,1
l1_championship_player_2025_12_18357,2025,560,0,2,23,2
l1_championship_player_2025_12_90785,2025,54,0,0,3,1
l1_championship_player_2025_12_81781,2025,72,2,0,3,0
l1_championship_player_2025_12_56530,2025,332,7,10,51,4
l1_championship_player_2025_12_105070,2025,322,11,10,100,7
l1_championship_player_2025_12_84347,2025,50,6,0,11,2
l1_championship_player_2025_12_59420,2025,303,15,15,52,6
l1_championship_player_2025_12_62568,2025,217,6,6,21,3
l1_championship_player_2025_12_86548,2025,31,0,0,3,1
l1_championship_player_2025_12_26393,2025,7,0,0,1,0
l1_championship_player_2025_12_91746,2025,348,16,19,64,4
l1_championship_player_2025_12_104835,2025,299,11,2,48,8
l1_championship_player_2025_12_101469,2025,88,5,1,19,3
l1_championship_player_2025_12_93006,2025,23,0,0,5,1
l1_championship_player_2025_12_505958,2025,0,0,0,0,0
l1_championship_player_2025_12_15792,2025,497,90,64,59,3
l1_championship_player_2025_12_36931,2025,404,9,8,77,4
l1_championship_player_2025_12_93632,2025,37,4,0,6,1
l1_championship_player_2025_12_90092,2025,26,1,1,4,0
l1_championship_player_2025_12_78753,2025,165,3,5,24,0
l1_championship_player_2025_12_93631,2025,55,4,2,3,0
l1_championship_player_2025_12_66094,2025,18,3,0,6,0
l1_championship_player_2025_12_83801,2025,62,3,0,6,1
l1_championship_player_2025_12_85106,2025,72,3,0,16,2
l1_championship_player_2025_12_78356,2025,163,39,10,13,0
l1_championship_player_2025_12_105344,2025,79,12,4,0,0
l1_championship_player_2025_12_19323,2025,551,276,43,44,1
l1_championship_player_2025_12_81490,2025,211,38,7,8,0
l1_championship_player_2025_12_93628,2025,48,7,1,2,0
l1_championship_player_2025_12_505649,2025,17,1,0,1,0
l1_championship_player_2025_12_94926,2025,272,90,14,29,3
l1_championship_player_2025_13_77349,2025,223,0,1,9,0
l1_championship_player_2025_13_504350,2025,0,0,0,0,0
l1_championship_player_2025_13_104436,2025,1,0,0,0,0
l1_championship_player_2025_13_103328,2025,230,0,1,9,1
l1_championship_player_2025_13_505653,2025,0,0,0,0,0
l1_championship_player_2025_13_101997,2025,132,5,0,26,2
l1_championship_player_2025_13_504330,2025,1,0,0,0,0
l1_championship_player_2025_13_93940,2025,369,50,65,58,6
l1_championship_player_2025_13_101121,2025,341,6,11,62,3
l1_championship_player_2025_13_57282,2025,564,43,11,46,2
l1_championship_player_2025_13_94930,2025,219,15,25,29,0
l1_championship_player_2025_13_103891,2025,232,2,6,20,1
l1_championship_player_2025_13_105341,2025,202,3,1,29,5
l1_championship_player_2025_13_83697,2025,184,37,24,16,0
l1_championship_player_2025_13_500470,2025,16,1,1,0,0
l1_championship_player_2025_13_98392,2025,2,0,0,0,0
l1_championship_player_2025_13_101421,2025,283,29,26,32,3
l1_championship_player_2025_13_503333,2025,0,0,0,0,0
l1_championship_player_2025_13_86814,2025,77,12,8,5,0
l1_championship_player_2025_13_103829,2025,174,17,15,12,1
l1_championship_player_2025_13_505582,2025,2,0,0,0,0
l1_championship_player_2025_13_100334,2025,428,45,48,41,2
l1_championship_player_2025_13_93223,2025,0,0,0,0,0
l1_championship_player_2025_13_98896,2025,295,39,27,16,0
l1_championship_player_2025_13_86879,2025,178,10,13,14,0
l1_championship_player_2025_13_81445,2025,211,50,46,19,1
l1_championship_player_2025_13_36082,2025,416,132,101,42,2
l1_championship_player_2025_13_104402,2025,297,75,50,35,1
l1_championship_player_2025_13_100727,2025,32,2,4,0,0
l1_championship_player_2025_13_90314,2025,14,1,2,1,0
l1_championship_player_2025_13_101567,2025,271,101,14,26,1
l1_championship_player_2025_13_103305,2025,5,0,0,0,0
l1_championship_player_2025_14_90416,2025,6,0,0,0,0
l1_championship_player_2025_14_86562,2025,0,0,0,0,0
l1_championship_player_2025_14_36344,2025,378,0,0,39,1
l1_championship_player_2025_14_83691,2025,38,0,0,3,0
l1_championship_player_2025_14_103452,2025,32,2,2,6,1
l1_championship_player_2025_14_506465,2025,19,0,0,7,0
l1_championship_player_2025_14_47707,2025,242,8,5,40,3
l1_championship_player_2025_14_94583,2025,439,62,32,51,2
l1_championship_player_2025_14_83692,2025,89,5,3,13,3
l1_championship_player_2025_14_101633,2025,46,3,0,5,0
l1_championship_player_2025_14_78166,2025,188,9,4,24,3
l1_championship_player_2025_14_89884,2025,135,0,2,38,5
l1_championship_player_2025_14_507638,2025,20,1,0,3,1
l1_championship_player_2025_14_52480,2025,422,75,41,55,2
l1_championship_player_2025_14_40204,2025,323,39,10,53,3
l1_championship_player_2025_14_80554,2025,104,10,0,21,1
l1_championship_player_2025_14_103607,2025,345,9,19,31,1
l1_championship_player_2025_14_84357,2025,0,0,0,0,0
l1_championship_player_2025_14_83140,2025,154,8,16,10,1
l1_championship_player_2025_14_86564,2025,59,8,0,4,0
l1_championship_player_2025_14_38582,2025,400,19,25,50,2
l1_championship_player_2025_14_501655,2025,39,3,3,1,0
l1_championship_player_2025_14_506446,2025,14,1,0,0,0
l1_championship_player_2025_14_101002,2025,267,43,13,27,1
l1_championship_player_2025_14_86774,2025,43,8,0,10,0
l1_championship_player_2025_14_99014,2025,376,99,40,51,1
l1_championship_player_2025_14_504364,2025,14,3,0,0,1
l1_championship_player_2025_14_67548,2025,184,74,7,14,0
l1_championship_player_2025_14_51819,2025,292,53,16,21,1
l1_championship_player_2025_14_90613,2025,0,0,0,0,0
l1_championship_player_2025_14_506098,2025,18,4,0,3,0
l1_championship_player_2025_15_76869,2025,65,0,0,0,0
l1_championship_player_2025_15_78369,2025,351,0,1,9,1
l1_championship_player_2025_15_500447,2025,25,0,0,0,0
l1_championship_player_2025_15_105144,2025,114,0,0,8,1
l1_championship_player_2025_15_501078,2025,13,1,1,1,0
l1_championship_player_2025_15_506455,2025,0,0,0,0,0
l1_championship_player_2025_15_105503,2025,281,14,24,32,2
l1_championship_player_2025_15_90432,2025,25,0,0,2,2
l1_championship_player_2025_15_81244,2025,120,3,10,22,3
l1_championship_player_2025_15_84409,2025,163,5,3,32,2
l1_championship_player_2025_15_105280,2025,69,0,1,9,1
l1_championship_player_2025_15_100631,2025,11,1,0,1,0
l1_championship_player_2025_15_104405,2025,116,3,0,23,1
l1_championship_player_2025_15_86651,2025,59,3,0,5,0
l1_championship_player_2025_15_104435,2025,105,4,15,22,1
l1_championship_player_2025_15_100380,2025,81,4,3,10,0
l1_championship_player_2025_15_105478,2025,174,39,22,13,0
l1_championship_player_2025_15_92549,2025,33,5,0,2,0
l1_championship_player_2025_15_105383,2025,68,0,0,10,0
l1_championship_player_2025_15_500449,2025,14,1,0,0,0
l1_championship_player_2025_15_101736,2025,107,9,13,18,3
l1_championship_player_2025_15_88871,2025,130,8,6,13,3
l1_championship_player_2025_15_105404,2025,0,0,0,0,0
l1_championship_player_2025_15_86909,2025,77,8,1,3,0
l1_championship_player_2025_15_104989,2025,54,5,1,10,0
l1_championship_player_2025_15_102031,2025,88,8,8,7,1
l1_championship_player_2025_15_104444,2025,55,4,3,6,0
l1_championship_player_2025_15_505283,2025,12,4,0,1,0
l1_championship_player_2025_15_101362,2025,161,45,10,26,0
l1_championship_player_2025_15_503566,2025,23,8,0,0,0
l1_championship_player_2025_15_105477,2025,81,18,11,8,0
l1_championship_player_2025_15_103999,2025,188,45,34,7,0
l1_championship_player_2025_15_105245,2025,102,43,12,10,0
l1_championship_player_2025_15_98456,2025,11,5,0,1,1
l1_championship_player_2025_16_101394,2025,91,0,0,8,1
l1_championship_player_2025_16_98512,2025,107,0,1,7,0
l1_championship_player_2025_16_84101,2025,121,0,1,10,2
l1_championship_player_2025_16_85901,2025,17,0,0,0,0
l1_championship_player_2025_16_86308,2025,62,3,0,8,0
l1_championship_player_2025_16_103736,2025,107,12,7,18,0
l1_championship_player_2025_16_86605,2025,41,1,0,1,0
l1_championship_player_2025_16_100547,2025,161,8,7,15,0
l1_championship_player_2025_16_95531,2025,31,1,0,4,0
l1_championship_player_2025_16_103900,2025,267,8,7,35,2
l1_championship_player_2025_16_93199,2025,40,1,0,11,0
l1_championship_player_2025_16_94783,2025,242,16,10,34,3
l1_championship_player_2025_16_505688,2025,7,0,0,0,0
l1_championship_player_2025_16_26588,2025,468,24,36,71,3
l1_championship_player_2025_16_84646,2025,71,6,0,15,0
l1_championship_player_2025_16_101540,2025,277,23,23,63,1
l1_championship_player_2025_16_105335,2025,73,8,7,16,0
l1_championship_player_2025_16_83977,2025,49,3,0,2,0
l1_championship_player_2025_16_507595,2025,19,1,0,5,0
l1_championship_player_2025_16_105239,2025,165,11,11,27,4
l1_championship_player_2025_16_62357,2025,218,32,19,8,1
l1_championship_player_2025_16_84000,2025,56,1,0,11,1
l1_championship_player_2025_16_80032,2025,58,0,1,5,0
l1_championship_player_2025_16_104681,2025,146,24,15,11,0
l1_championship_player_2025_16_98651,2025,25,1,1,4,1
l1_championship_player_2025_16_95630,2025,15,2,0,0,0
l1_championship_player_2025_16_105462,2025,61,7,3,6,1
l1_championship_player_2025_16_101719,2025,294,42,35,66,2
l1_championship_player_2025_16_97007,2025,29,8,0,4,0
l1_championship_player_2025_16_105212,2025,75,9,6,12,0
l1_championship_player_2025_16_79939,2025,200,57,9,42,5
l1_championship_player_2025_16_506093,2025,12,0,0,0,0
l1_championship_player_2025_16_105405,2025,53,9,3,2,0
l1_championship_player_2025_16_98449,2025,26,3,0,1,0
l1_championship_player_2025_30_500568,2025,0,0,0,0,0
l1_championship_player_2025_30_52965,2025,216,0,0,11,1
l1_championship_player_2025_30_29031,2025,271,0,1,6,0
l1_championship_player_2025_30_505993,2025,0,0,0,0,0
l1_championship_player_2025_30_95645,2025,4,0,0,0,0
l1_championship_player_2025_30_104039,2025,171,10,1,37,3
l1_championship_player_2025_30_88734,2025,327,45,13,48,6
l1_championship_player_2025_30_505699,2025,0,0,0,0,0
l1_championship_player_2025_30_104420,2025,60,0,0,12,0
l1_championship_player_2025_30_78302,2025,240,8,6,37,4
l1_championship_player_2025_30_103944,2025,75,2,0,18,2
l1_championship_player_2025_30_18101,2025,397,31,77,37,3
l1_championship_player_2025_30_4050,2025,532,14,17,112,8
l1_championship_player_2025_30_504302,2025,5,0,0,1,0
l1_championship_player_2025_30_80642,2025,103,4,1,17,0
l1_championship_player_2025_30_87542,2025,16,0,0,2,1
l1_championship_player_2025_30_100603,2025,176,16,6,31,3
l1_championship_player_2025_30_105177,2025,101,1,0,17,2
l1_championship_player_2025_30_506058,2025,0,0,0,0,0
l1_championship_player_2025_30_504214,2025,1,0,0,0,0
l1_championship_player_2025_30_88969,2025,160,2,2,25,3
l1_championship_player_2025_30_105345,2025,43,4,9,5,0
l1_championship_player_2025_30_89873,2025,243,15,13,57,2
l1_championship_player_2025_30_505587,2025,1,0,0,0,0
l1_championship_player_2025_30_100768,2025,4,0,0,0,0
l1_championship_player_2025_30_56749,2025,262,39,21,24,1
l1_championship_player_2025_30_87554,2025,130,11,3,10,1
l1_championship_player_2025_30_45022,2025,363,22,38,32,1
l1_championship_player_2025_30_100368,2025,0,0,0,0,0
l1_championship_player_2025_30_34429,2025,427,58,39,59,1
l1_championship_player_2025_30_105461,2025,253,5,18,58,2
l1_championship_player_2025_30_506059,2025,1,0,0,0,0
l1_championship_player_2025_30_504303,2025,0,0,0,0,0
l1_championship_player_2025_30_505700,2025,14,2,0,1,0
l1_championship_player_2025_30_105384,2025,194,63,5,35,0
l1_championship_player_2025_30_90481,2025,182,18,12,13,2
l1_championship_player_2025_30_90936,2025,0,0,0,0,0
l1_championship_player_2025_30_105459,2025,144,24,14,19,0
l1_championship_player_2025_30_105161,2025,199,23,14,22,0
l1_championship_player_2025_30_505995,2025,0,0,0,0,0
l1_championship_player_2025_30_83638,2025,161,57,18,26,3
l1_championship_player_2025_37_81428,2025,205,0,0,19,0
l1_championship_player_2025_37_507606,2025,1,0,0,0,0
l1_championship_player_2025_37_93646,2025,42,0,0,5,0
l1_championship_player_2025_37_80763,2025,42,0,0,2,0
l1_championship_player_2025_37_66080,2025,330,5,23,58,4
l1_championship_player_2025_37_35684,2025,339,3,6,53,2
l1_championship_player_2025_37_91705,2025,58,4,0,6,0
l1_championship_player_2025_37_84687,2025,100,2,0,19,0
l1_championship_player_2025_37_92528,2025,120,1,0,10,2
l1_championship_player_2025_37_505551,2025,8,1,0,1,0
l1_championship_player_2025_37_17091,2025,455,7,30,43,2
l1_championship_player_2025_37_37008,2025,429,7,18,45,2
l1_championship_player_2025_37_99086,2025,36,0,0,5,1
l1_championship_player_2025_37_81801,2025,166,5,11,12,2
l1_championship_player_2025_37_86655,2025,28,0,0,2,0
l1_championship_player_2025_37_505552,2025,6,0,0,0,0
l1_championship_player_2025_37_44183,2025,412,10,3,67,4
l1_championship_player_2025_37_90790,2025,139,8,3,31,0
l1_championship_player_2025_37_41919,2025,429,43,15,57,2
l1_championship_player_2025_37_93640,2025,44,0,0,2,0
l1_championship_player_2025_37_507655,2025,0,0,0,0,0
l1_championship_player_2025_37_500571,2025,23,1,0,3,0
l1_championship_player_2025_37_81139,2025,135,10,5,19,1
l1_championship_player_2025_37_91473,2025,379,56,75,60,1
l1_championship_player_2025_37_105467,2025,0,0,0,0,0
l1_championship_player_2025_37_506456,2025,0,0,0,0,0
l1_championship_player_2025_37_59371,2025,212,71,7,8,0
l1_championship_player_2025_37_90955,2025,69,10,0,5,0
l1_championship_player_2025_37_101195,2025,40,2,0,5,0
l1_championship_player_2025_37_99066,2025,52,15,0,2,1
l1_championship_player_2025_37_98700,2025,25,3,1,1,1
l1_championship_player_2025_44_63157,2025,105,0,0,6,1
l1_championship_player_2025_44_91316,2025,26,0,0,4,1
l1_championship_player_2025_44_90521,2025,184,0,0,11,1
